,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch In Traffic,Catching,Change of Dir,College,Deep RR,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Blocking,Man Coverage,Medium RR,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Action,Play Recognition,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short RR,Signing Bonus,Spec Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Acc Deep,Throw Acc Mid,Throw Acc Short,Throw On The Run,Throw Power,Throw Under Pressure,Total Salary,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
373,90,25,79,65,64,49,30,63,73,76,77,62,Auburn,52,10,Right,78,12,72,88,87,70,81,15,22,10,57,15,57,74,65,59,64,35,16,TE,10,10,47,66,74,66,73,62," $ 360,000.00 ",72,85,65,84,66,71,54,Bengals,34,35,45,40,49,28," $ 2,000,000.00 ",82,69,265,3,15,1993-01-14,Auburn,C.J. Uzomah,78,2552559,CJ Uzomah,CJ Uzomah,TE,C.J. Uzomah,C.J. Uzomah,C.J. Uzomah,260
374,93,22,91,78,84,34,22,83,84,71,73,79,Oklahoma,50,14,Right,73,38,43,93,28,87,84,16,24,80,45,10,58,81,47,26,31,28,15,HB,11,12,38,51,41,35,36,65," $ 2,110,000.00 ",74,91,82,94,84,75,37,Bengals,28,32,36,36,38,17," $ 5,465,000.00 ",84,76,220,1,20,1996-07-24,Oklahoma,Joe Mixon,73,2557976,Joe Mixon,Joe Mixon,HB,Joe Mixon,Joe Mixon,Joe Mixon,220
375,79,22,63,50,28,75,12,10,35,10,39,19,Wisconsin,5,58,Right,76,76,81,88,67,18,78,13,16,10,18,20,10,62,45,45,45,6,50,LE,73,18,74,12,45,45,45,10, $ -   ,12,64,12,81,16,78,78,Packers,6,6,6,6,10,11," $ 1,710,000.00 ",83,36,295,0,30,1996-07-24,Oklahoma,Joe Mixon,73,2557976,Joe Mixon,Conor Sheehy,HB,Joe Mixon,Joe Mixon,Conor Sheehy,220
376,88,23,89,52,61,44,18,50,60,53,58,60,Indiana,5,38,Right,70,49,47,86,29,77,85,12,19,52,18,73,11,65,35,35,35,6,52,CB,28,67,72,24,35,35,35,26, $ -   ,51,91,63,88,26,49,52,Bears,6,6,10,6,25,13," $ 1,710,000.00 ",91,24,180,0,69,1995-01-08,South Carolina,Skai Moore,74,2560816,Skai Moore,Rashard Fant,ILB,Skai Moore,Skai Moore,Rashard Fant,225
377,92,27,83,76,61,57,15,40,65,54,61,55,Georgia,10,59,Right,72,85,67,91,36,69,89,19,26,45,22,68,10,81,35,35,35,6,76,SS,55,72,79,25,35,35,35,15," $ 4,250,000.00 ",60,89,65,88,57,77,81,Bengals,6,6,6,6,35,16," $ 14,000,000.00 ",90,59,210,5,76,1991-05-13,Georgia,Shawn Williams,72,2539233,Shawn Williams,Shawn Williams,SS,Shawn Williams,Shawn Williams,Shawn Williams,210
378,81,24,61,66,28,78,12,19,28,18,33,24,Oklahoma St.,3,79,Right,75,77,85,92,96,24,71,21,25,10,35,22,7,70,45,45,45,6,66,DT,71,18,78,25,45,45,45,15," $ 150,000.00 ",20,70,17,78,33,84,74,Dolphins,6,6,6,6,19,10," $ 2,510,000.00 ",86,41,296,1,29,1994-01-05,Illinois,Hardy Nickerson,72,2558982,Hardy Nickerson,Vincent Taylor,MLB,Hardy Nickerson,Hardy Nickerson,Vincent Taylor,235
379,88,24,81,57,35,70,12,29,59,56,63,29,Illinois,5,52,Right,72,83,80,90,56,44,80,20,20,15,20,52,8,65,45,45,45,6,57,MLB,61,43,78,15,45,45,45,18, $ -   ,52,80,36,89,41,71,86,Bengals,6,6,6,6,25,10," $ 645,000.00 ",84,36,232,1,59,1994-01-05,Illinois,Hardy Nickerson,72,2558982,Hardy Nickerson,Hardy Nickerson,MLB,Hardy Nickerson,Hardy Nickerson,Hardy Nickerson,235
380,79,24,68,65,22,27,12,14,24,28,33,24,Michigan,7,20,Right,78,40,73,79,62,23,64,15,27,10,74,11,11,63,70,69,71,5,18,RG,30,10,30,18,72,72,68,21, $ -   ,24,60,17,83,26,81,31,49ers,5,5,5,5,27,10," $ 1,665,000.00 ",86,36,304,1,11,1994-01-05,Illinois,Hardy Nickerson,72,2558982,Hardy Nickerson,Erik Magnuson,MLB,Hardy Nickerson,Hardy Nickerson,Erik Magnuson,235
381,91,25,92,64,78,28,22,77,67,75,78,78,N. Illinois,67,11,Right,67,15,42,84,11,83,84,22,23,72,22,16,65,65,29,19,21,22,21,WR,11,16,37,57,46,21,28,64, $ -   ,73,91,76,91,43,55,27,Saints,18,29,33,26,35,16," $ 1,620,000.00 ",78,33,168,2,24,1992-10-24,Texas A&M,Tra Carson,71,2556493,Tra Carson,Tommylee Lewis,RB,Tra Carson,Tra Carson,Tommylee Lewis,228
382,87,25,82,50,70,26,18,56,77,60,70,56,Texas AM,43,12,Right,71,21,40,90,33,68,87,20,21,62,42,14,51,54,53,30,35,10,43,HB,11,16,38,58,45,33,34,58, $ -   ,50,84,64,88,76,77,33,Bengals,15,25,30,10,31,11," $ 1,020,000.00 ",90,81,231,2,19,1992-10-24,Texas A&M,Tra Carson,71,2556493,Tra Carson,Tra Carson,RB,Tra Carson,Tra Carson,Tra Carson,228
383,91,25,92,64,78,28,22,77,67,75,78,78,N. Illinois,67,11,Right,67,15,42,84,11,83,84,22,23,72,22,16,65,65,29,19,21,22,21,WR,11,16,37,57,46,21,28,64, $ -   ,73,91,76,91,43,55,27,Saints,18,29,33,26,35,16," $ 1,620,000.00 ",78,33,168,2,24,1992-10-24,Northern Illinois,Tommylee Lewis,67,2556752,Tommylee Lewis,Tommylee Lewis,WR,Tommylee Lewis,Tommylee Lewis,Tommylee Lewis,168
384,87,25,82,50,70,26,18,56,77,60,70,56,Texas AM,43,12,Right,71,21,40,90,33,68,87,20,21,62,42,14,51,54,53,30,35,10,43,HB,11,16,38,58,45,33,34,58, $ -   ,50,84,64,88,76,77,33,Bengals,15,25,30,10,31,11," $ 1,020,000.00 ",90,81,231,2,19,1992-10-24,Northern Illinois,Tommylee Lewis,67,2556752,Tommylee Lewis,Tra Carson,WR,Tommylee Lewis,Tommylee Lewis,Tra Carson,168
385,91,22,85,68,79,30,22,66,74,78,83,64,Tennessee,73,10,Right,75,30,51,89,80,75,78,16,18,70,31,15,72,70,48,34,30,15,18,WR,10,10,36,68,48,24,29,71," $ 600,000.00 ",83,92,71,86,53,61,28,Bengals,14,18,24,24,28,18," $ 2,957,000.00 ",79,32,208,1,26,1996-03-21,Tennessee,Josh Malone,75,2558127,Josh Malone,Josh Malone,WR,Josh Malone,Josh Malone,Josh Malone,205
386,86,25,68,85,24,87,12,17,28,14,26,22,Samford,3,63,Right,72,76,90,87,97,23,74,19,23,9,40,18,5,87,44,45,44,6,85,DT,79,13,83,15,45,45,46,13, $ -   ,16,72,17,78,32,94,84,Ravens,6,6,6,6,24,15," $ 1,620,000.00 ",84,52,339,2,26,1992-11-06,Wisconsin,Alex Erickson,72,2556519,Alex Erickson,Michael Pierce,WR,Alex Erickson,Alex Erickson,Michael Pierce,195
387,90,25,85,63,73,52,22,63,68,74,80,61,Wisconsin,69,10,Right,72,12,49,88,12,71,82,22,20,82,29,15,75,66,50,27,25,6,41,WR,10,10,35,53,53,30,36,75, $ -   ,74,88,72,88,55,64,33,Bengals,6,10,15,10,21,15," $ 1,620,000.00 ",80,55,195,2,26,1992-11-06,Wisconsin,Alex Erickson,72,2556519,Alex Erickson,Alex Erickson,WR,Alex Erickson,Alex Erickson,Alex Erickson,195
388,86,25,68,85,24,87,12,17,28,14,26,22,Samford,3,63,Right,72,76,90,87,97,23,74,19,23,9,40,18,5,87,44,45,44,6,85,DT,79,13,83,15,45,45,46,13, $ -   ,16,72,17,78,32,94,84,Ravens,6,6,6,6,24,15," $ 1,620,000.00 ",84,52,339,2,26,1992-11-06,Samford,Michael Pierce,72,2556650,Michael Pierce,Michael Pierce,DT,Michael Pierce,Michael Pierce,Michael Pierce,345
389,90,25,85,63,73,52,22,63,68,74,80,61,Wisconsin,69,10,Right,72,12,49,88,12,71,82,22,20,82,29,15,75,66,50,27,25,6,41,WR,10,10,35,53,53,30,36,75, $ -   ,74,88,72,88,55,64,33,Bengals,6,10,15,10,21,15," $ 1,620,000.00 ",80,55,195,2,26,1992-11-06,Samford,Michael Pierce,72,2556650,Michael Pierce,Alex Erickson,DT,Michael Pierce,Michael Pierce,Alex Erickson,345
390,89,32,80,88,25,86,12,11,67,15,67,21,Kentucky,5,62,Right,72,83,87,95,59,30,85,20,20,10,27,49,5,80,45,45,45,6,88,MLB,50,50,90,12,45,45,45,15," $ 1,750,000.00 ",15,84,15,93,35,66,90,Titans,6,6,6,6,25,12," $ 7,850,000.00 ",86,25,233,10,59,1986-07-21,Kentucky,Wesley Woodyard,72,2354,Wesley Woodyard,Wesley Woodyard,ILB,Wesley Woodyard,Wesley Woodyard,Wesley Woodyard,233
391,86,32,78,84,10,72,12,50,45,15,51,65,Texas,5,66,Left,76,89,87,86,98,45,79,6,13,10,27,68,5,86,45,45,45,6,84,ROLB,84,35,83,20,45,45,45,15," $ 5,000,000.00 ",15,81,45,88,10,90,85,Titans,6,6,6,6,14,10," $ 32,000,000.00 ",85,10,257,9,75,1986-07-31,Texas,Brian Orakpo,6-4,71423,Brian Orakpo,Brian Orakpo,OLB,Brian Orakpo,Brian Orakpo,Brian Orakpo,257
392,91,27,87,84,62,62,10,50,66,54,73,60,Rutgers,23,48,Right,71,67,58,94,26,72,83,22,26,60,18,83,30,83,35,35,35,6,84,CB,36,82,84,45,35,35,35,40," $ 5,000,000.00 ",60,87,69,93,45,58,71,Titans,6,6,6,6,36,10," $ 24,500,000.00 ",85,45,195,5,80,1991-02-09,Rutgers,Logan Ryan,71,2540162,Logan Ryan,Logan Ryan,CB,Logan Ryan,Logan Ryan,Logan Ryan,195
393,89,28,92,88,60,43,10,48,55,45,73,58,West Alabama,10,42,Right,71,72,57,90,21,66,87,21,29,42,17,89,10,87,35,35,35,6,88,CB,37,86,64,12,35,35,35,20," $ 10,000,000.00 ",49,90,65,88,28,63,70,Titans,6,6,6,6,21,13," $ 51,250,000.00 ",72,10,190,4,86,1990-03-02,West Alabama,Malcolm Butler,71,2550613,Malcolm Butler,Malcolm Butler,CB,Malcolm Butler,Malcolm Butler,Malcolm Butler,190
394,87,25,85,88,64,66,10,55,78,47,79,70,Mid Tenn St.,10,53,Right,71,79,60,90,31,72,88,19,20,55,15,77,12,89,12,33,34,15,88,FS,47,66,88,22,16,33,34,22," $ 890,000.00 ",50,89,60,90,48,73,75,Titans,10,10,15,15,26,26," $ 3,500,000.00 ",86,50,212,2,90,1993-08-17,Middle Tennessee,Kevin Byard,71,2555158,Kevin Byard,Kevin Byard,FS,Kevin Byard,Kevin Byard,Kevin Byard,212
395,85,25,85,66,76,24,22,74,81,64,62,69,Idaho,44,10,Right,74,37,53,80,35,69,71,15,17,30,55,10,52,63,60,37,42,14,14,HB,14,10,34,55,58,44,45,59, $ -   ,60,81,66,84,77,77,33,Cardinals,15,20,25,22,25,11," $ 555,000.00 ",87,78,234,2,15,1993-08-17,Middle Tennessee,Kevin Byard,71,2555158,Kevin Byard,Elijhaa Penny,FS,Kevin Byard,Kevin Byard,Elijhaa Penny,212
396,87,25,85,88,64,66,10,55,78,47,79,70,Mid Tenn St.,10,53,Right,71,79,60,90,31,72,88,19,20,55,15,77,12,89,12,33,34,15,88,FS,47,66,88,22,16,33,34,22," $ 890,000.00 ",50,89,60,90,48,73,75,Titans,10,10,15,15,26,26," $ 3,500,000.00 ",86,50,212,2,90,1993-08-17,Idaho,Elijhaa Penny,73,2556762,Elijhaa Penny,Kevin Byard,RB,Elijhaa Penny,Elijhaa Penny,Kevin Byard,234
397,85,25,85,66,76,24,22,74,81,64,62,69,Idaho,44,10,Right,74,37,53,80,35,69,71,15,17,30,55,10,52,63,60,37,42,14,14,HB,14,10,34,55,58,44,45,59, $ -   ,60,81,66,84,77,77,33,Cardinals,15,20,25,22,25,11," $ 555,000.00 ",87,78,234,2,15,1993-08-17,Idaho,Elijhaa Penny,73,2556762,Elijhaa Penny,Elijhaa Penny,RB,Elijhaa Penny,Elijhaa Penny,Elijhaa Penny,234
398,88,23,81,71,55,68,12,36,58,49,63,51,UCLA,6,61,Right,72,77,74,90,55,62,79,20,20,10,14,54,13,68,45,45,45,6,71,MLB,51,42,77,16,45,45,45,23," $ 270,000.00 ",45,87,40,87,39,74,82,Titans,6,6,6,6,25,15," $ 2,627,000.00 ",82,38,226,1,61,1995-02-26,UCLA,Jayon Brown,72,2558005,Jayon Brown,Jayon Brown,ILB,Jayon Brown,Jayon Brown,Jayon Brown,226
399,91,23,82,58,63,47,15,55,60,54,57,65,San Jose St.,11,37,Right,72,60,50,87,35,74,82,17,18,56,15,75,16,67,35,35,35,6,58,CB,28,70,74,22,35,35,35,20," $ 100,000.00 ",51,88,69,92,29,63,56,Texans,6,6,6,6,20,11," $ 2,515,799.00 ",78,28,196,0,71,1995-02-26,UCLA,Jayon Brown,72,2558005,Jayon Brown,Jermaine Kelly Jr,ILB,Jayon Brown,Jayon Brown,Jermaine Kelly Jr,226
400,88,23,81,71,55,68,12,36,58,49,63,51,UCLA,6,61,Right,72,77,74,90,55,62,79,20,20,10,14,54,13,68,45,45,45,6,71,MLB,51,42,77,16,45,45,45,23," $ 270,000.00 ",45,87,40,87,39,74,82,Titans,6,6,6,6,25,15," $ 2,627,000.00 ",82,38,226,1,61,1995-02-26,Tulane,Dontrell Hilliard,71,2561461,Dontrell Hilliard,Jayon Brown,RB,Dontrell Hilliard,Dontrell Hilliard,Jayon Brown,202
401,91,23,82,58,63,47,15,55,60,54,57,65,San Jose St.,11,37,Right,72,60,50,87,35,74,82,17,18,56,15,75,16,67,35,35,35,6,58,CB,28,70,74,22,35,35,35,20," $ 100,000.00 ",51,88,69,92,29,63,56,Texans,6,6,6,6,20,11," $ 2,515,799.00 ",78,28,196,0,71,1995-02-26,Tulane,Dontrell Hilliard,71,2561461,Dontrell Hilliard,Jermaine Kelly Jr,RB,Dontrell Hilliard,Dontrell Hilliard,Jermaine Kelly Jr,202
402,94,22,94,76,84,51,17,72,67,70,74,82,USC,49,34,Right,71,52,48,88,25,84,91,15,15,87,18,82,54,83,35,35,35,6,76,CB,26,80,73,59,35,35,35,62," $ 6,380,000.00 ",74,93,74,93,58,57,70,Titans,6,6,6,6,10,12," $ 11,331,000.00 ",78,34,185,1,84,1995-09-18,Southern California,Adoree' Jackson,71,2558065,Adoree Jackson,Adoree Jackson,CB,Adoree' Jackson,Adoree' Jackson,Adoree' Jackson,185
403,89,32,90,97,89,35,36,84,70,87,92,88,Texas Tech,78,10,Right,71,15,40,81,80,84,76,24,28,87,20,14,86,85,24,12,12,6,19,WR,10,15,35,82,53,31,36,89," $ 3,000,000.00 ",86,84,78,97,55,52,25,Dolphins,6,10,15,10,31,38," $ 9,000,000.00 ",88,44,190,10,20,1985-11-02,Texas Tech,Danny Amendola,71,2649,Danny Amendola,Danny Amendola,WR,Danny Amendola,Danny Amendola,Danny Amendola,185
404,85,30,83,78,86,25,45,69,59,70,76,72,Texas AM,42,10,Right,76,22,39,88,17,77,85,72,68,20,29,15,52,78,35,31,30,86,15,QB,10,10,29,73,35,32,30,62," $ 4,670,000.00 ",78,82,76,95,46,62,36,Dolphins,84,81,85,86,92,85," $ 39,012,000.00 ",92,50,216,6,25,1988-07-27,Texas A&M,Ryan Tannehill,76,2532956,Ryan Tannehill,Ryan Tannehill,QB,Ryan Tannehill,Ryan Tannehill,Ryan Tannehill,207
405,92,26,91,93,78,34,26,83,77,83,88,84,Oklahoma,87,10,Right,72,12,48,92,10,79,86,20,19,39,28,11,84,84,43,29,27,20,24,WR,10,10,35,76,55,31,37,82," $ 7,000,000.00 ",86,92,72,90,39,51,29,Dolphins,15,20,25,15,30,22," $ 24,900,000.00 ",78,46,195,5,22,1992-04-22,Oklahoma,Kenny Stills,73,2540202,Kenny Stills,Kenny Stills,WR,Kenny Stills,Kenny Stills,Kenny Stills,202
406,88,26,82,68,15,71,12,10,62,15,55,20,Oklahoma,5,46,Right,73,79,80,89,52,15,78,26,26,10,20,54,5,70,45,45,45,6,68,ROLB,58,54,77,20,45,45,45,15," $ 600,000.00 ",25,85,10,89,15,76,79,Eagles,6,6,6,6,26,17," $ 1,000,000.00 ",74,35,226,4,64,1992-04-22,Oklahoma,Kenny Stills,73,2540202,Kenny Stills,Corey Nelson,WR,Kenny Stills,Kenny Stills,Corey Nelson,202
407,92,26,91,93,78,34,26,83,77,83,88,84,Oklahoma,87,10,Right,72,12,48,92,10,79,86,20,19,39,28,11,84,84,43,29,27,20,24,WR,10,10,35,76,55,31,37,82," $ 7,000,000.00 ",86,92,72,90,39,51,29,Dolphins,15,20,25,15,30,22," $ 24,900,000.00 ",78,46,195,5,22,1992-04-22,Texas-El Paso,Eric Tomlinson,78,2553744,Eric Tomlinson,Kenny Stills,TE,Eric Tomlinson,Eric Tomlinson,Kenny Stills,263
408,88,26,82,68,15,71,12,10,62,15,55,20,Oklahoma,5,46,Right,73,79,80,89,52,15,78,26,26,10,20,54,5,70,45,45,45,6,68,ROLB,58,54,77,20,45,45,45,15," $ 600,000.00 ",25,85,10,89,15,76,79,Eagles,6,6,6,6,26,17," $ 1,000,000.00 ",74,35,226,4,64,1992-04-22,Texas-El Paso,Eric Tomlinson,78,2553744,Eric Tomlinson,Corey Nelson,TE,Eric Tomlinson,Eric Tomlinson,Corey Nelson,263
409,89,24,93,84,85,26,20,79,85,61,69,79,Alabama,48,12,Right,73,21,50,84,32,89,83,20,21,84,52,14,56,82,62,40,44,17,20,HB,11,16,38,52,31,16,20,63," $ 820,000.00 ",60,91,83,87,71,66,33,Dolphins,20,27,26,22,26,11," $ 3,380,000.00 ",74,64,216,2,19,1994-01-26,Alabama,Kenyan Drake,73,2555230,Kenyan Drake,Kenyan Drake,RB,Kenyan Drake,Kenyan Drake,Kenyan Drake,211
410,95,25,91,68,84,19,25,82,72,72,82,83,Texas Tech,79,11,Right,67,15,42,85,19,86,88,22,23,85,22,16,74,73,37,19,21,15,21,WR,11,16,39,57,35,12,17,78," $ 140,000.00 ",77,96,76,87,34,62,20,Dolphins,21,26,28,23,35,18," $ 2,480,000.00 ",77,34,172,2,24,1992-10-30,Texas Tech,Jakeem Grant,67,2556190,Jakeem Grant,Jakeem Grant,WR,Jakeem Grant,Jakeem Grant,Jakeem Grant,169
411,88,22,88,57,80,32,13,68,81,78,82,63,Penn State,73,10,Right,78,38,66,88,86,79,94,14,18,15,58,10,71,77,54,54,50,6,20,TE,10,17,37,67,53,54,50,74," $ 2,880,000.00 ",81,85,68,85,75,79,30,Dolphins,6,10,15,10,23,15," $ 6,612,025.00 ",85,76,252,0,15,1995-10-03,Penn State,Mike Gesicki,78,2560994,Mike Gesicki,Mike Gesicki,TE,Mike Gesicki,Mike Gesicki,Mike Gesicki,252
412,88,22,79,52,45,71,12,24,51,43,58,39,Wisconsin,5,67,Right,74,83,82,87,48,55,83,14,18,25,30,62,5,67,45,45,45,6,52,LOLB,58,43,77,15,45,45,45,15," $ 90,000.00 ",38,88,44,86,40,81,79,Jaguars,6,6,6,6,23,11," $ 2,505,684.00 ",87,44,245,0,58,1995-10-03,Penn State,Mike Gesicki,78,2560994,Mike Gesicki,Leon Jacobs,TE,Mike Gesicki,Mike Gesicki,Leon Jacobs,252
413,88,22,88,57,80,32,13,68,81,78,82,63,Penn State,73,10,Right,78,38,66,88,86,79,94,14,18,15,58,10,71,77,54,54,50,6,20,TE,10,17,37,67,53,54,50,74," $ 2,880,000.00 ",81,85,68,85,75,79,30,Dolphins,6,10,15,10,23,15," $ 6,612,025.00 ",85,76,252,0,15,1995-10-03,Wisconsin,Leon Jacobs,74,2560758,Leon Jacobs,Mike Gesicki,LB,Leon Jacobs,Leon Jacobs,Mike Gesicki,245
414,88,22,79,52,45,71,12,24,51,43,58,39,Wisconsin,5,67,Right,74,83,82,87,48,55,83,14,18,25,30,62,5,67,45,45,45,6,52,LOLB,58,43,77,15,45,45,45,15," $ 90,000.00 ",38,88,44,86,40,81,79,Jaguars,6,6,6,6,23,11," $ 2,505,684.00 ",87,44,245,0,58,1995-10-03,Wisconsin,Leon Jacobs,74,2560758,Leon Jacobs,Leon Jacobs,LB,Leon Jacobs,Leon Jacobs,Leon Jacobs,245
415,92,27,95,81,83,20,25,86,88,65,73,90,Pittsburgh,48,10,Right,68,12,30,79,33,91,79,16,20,82,32,11,56,87,65,44,48,15,28,HB,10,10,44,70,35,20,20,63," $ 2,250,000.00 ",66,90,88,89,75,62,29,Titans,20,30,35,41,42,16," $ 17,550,000.00 ",77,61,195,7,20,1990-09-27,Pittsburgh,Dion Lewis,68,2495469,Dion Lewis,Dion Lewis,RB,Dion Lewis,Dion Lewis,Dion Lewis,195
416,85,34,84,93,68,49,29,66,74,84,93,64,Central Missouri,76,10,Right,74,25,79,88,82,62,87,25,22,44,63,10,82,93,59,56,58,6,40,TE,10,25,55,79,79,79,72,86," $ 2,750,000.00 ",81,85,45,89,85,78,41,Titans,6,10,15,10,35,16," $ 14,500,000.00 ",75,77,248,12,25,1984-08-12,Central Missouri State,Delanie Walker,74,2495966,Delanie Walker,Delanie Walker,TE,Delanie Walker,Delanie Walker,Delanie Walker,248
417,90,24,90,82,90,25,70,78,66,26,60,79,Oregon,19,10,Right,76,12,38,92,8,83,89,36,40,10,28,10,29,79,20,15,15,83,31,QB,10,10,35,23,28,20,20,39," $ 3,960,000.00 ",31,88,81,97,46,60,28,Titans,77,79,86,87,89,95," $ 21,627,000.00 ",95,40,222,3,24,1993-10-30,Oregon,Marcus Mariota,76,2552466,Marcus Mariota,Marcus Mariota,QB,Marcus Mariota,Marcus Mariota,Marcus Mariota,222
418,91,23,92,74,81,26,22,77,72,79,86,77,Massachusetts,78,11,Right,74,15,45,89,19,80,90,22,23,67,25,16,78,75,38,19,21,6,21,WR,11,16,30,74,56,31,38,78," $ 270,000.00 ",85,87,73,88,44,66,28,Titans,6,10,15,10,29,22," $ 2,610,000.00 ",81,36,194,2,24,1994-12-23,Massachusetts,Tajae Sharpe,74,2555317,Tajae Sharpe,Tajae Sharpe,WR,Tajae Sharpe,Tajae Sharpe,Tajae Sharpe,194
419,80,23,70,56,33,74,12,31,38,38,47,25,SMU,15,66,Right,76,73,77,92,53,31,75,12,17,10,22,31,23,66,45,45,45,6,56,LE,74,20,80,21,45,45,45,28," $ 70,000.00 ",36,73,21,87,27,78,79,Rams,6,6,6,6,30,14," $ 2,488,744.00 ",90,36,266,0,42,1994-12-23,Massachusetts,Tajae Sharpe,74,2555317,Tajae Sharpe,Justin Lawler,WR,Tajae Sharpe,Tajae Sharpe,Justin Lawler,194
420,91,23,92,74,81,26,22,77,72,79,86,77,Massachusetts,78,11,Right,74,15,45,89,19,80,90,22,23,67,25,16,78,75,38,19,21,6,21,WR,11,16,30,74,56,31,38,78," $ 270,000.00 ",85,87,73,88,44,66,28,Titans,6,10,15,10,29,22," $ 2,610,000.00 ",81,36,194,2,24,1994-12-23,Southern Methodist,Justin Lawler,76,2559934,Justin Lawler,Tajae Sharpe,DE,Justin Lawler,Justin Lawler,Tajae Sharpe,265
421,80,23,70,56,33,74,12,31,38,38,47,25,SMU,15,66,Right,76,73,77,92,53,31,75,12,17,10,22,31,23,66,45,45,45,6,56,LE,74,20,80,21,45,45,45,28," $ 70,000.00 ",36,73,21,87,27,78,79,Rams,6,6,6,6,30,14," $ 2,488,744.00 ",90,36,266,0,42,1994-12-23,Southern Methodist,Justin Lawler,76,2559934,Justin Lawler,Justin Lawler,DE,Justin Lawler,Justin Lawler,Justin Lawler,265
422,92,23,91,72,84,37,22,78,74,84,84,74,W. Michigan,84,10,Right,75,27,62,87,84,86,92,18,18,20,42,20,83,80,57,25,30,24,26,WR,10,17,36,85,59,35,37,82," $ 16,700,000.00 ",88,90,72,91,80,72,31,Titans,18,20,26,27,33,24," $ 25,520,000.00 ",87,61,209,1,28,1995-01-11,Western Michigan,Corey Davis,75,2557848,Corey Davis,Corey Davis,WR,Corey Davis,Corey Davis,Corey Davis,209
423,89,30,86,88,55,74,15,25,60,50,79,40,Georgia,20,59,Right,73,90,69,87,20,65,90,25,25,35,24,83,25,91,35,35,35,17,88,SS,72,80,89,12,35,35,35,35," $ 7,760,000.00 ",55,86,55,93,40,75,80,Dolphins,19,23,28,22,47,23," $ 47,770,000.00 ",70,45,214,8,88,1988-02-25,Georgia,Reshad Jones,6-1,496739,Reshad Jones,Reshad Jones,SS,Reshad Jones,Reshad Jones,Reshad Jones,215
424,84,30,75,89,35,86,12,12,40,10,32,17,Oklahoma,2,76,Right,76,85,90,87,93,10,82,11,12,10,40,24,3,90,45,45,45,6,89,DT,91,10,86,12,45,45,45,10," $ 11,500,000.00 ",12,69,10,90,10,92,89,Buccaneers,6,6,6,6,15,16," $ 83,000,000.00 ",79,35,300,8,32,1988-02-25,Georgia,Reshad Jones,6-1,496739,Reshad Jones,Gerald McCoy,SS,Reshad Jones,Reshad Jones,Gerald McCoy,215
425,89,30,86,88,55,74,15,25,60,50,79,40,Georgia,20,59,Right,73,90,69,87,20,65,90,25,25,35,24,83,25,91,35,35,35,17,88,SS,72,80,89,12,35,35,35,35," $ 7,760,000.00 ",55,86,55,93,40,75,80,Dolphins,19,23,28,22,47,23," $ 47,770,000.00 ",70,45,214,8,88,1988-02-25,Oklahoma,Gerald McCoy,76,496816,Gerald McCoy,Reshad Jones,DT,Gerald McCoy,Gerald McCoy,Reshad Jones,300
426,84,30,75,89,35,86,12,12,40,10,32,17,Oklahoma,2,76,Right,76,85,90,87,93,10,82,11,12,10,40,24,3,90,45,45,45,6,89,DT,91,10,86,12,45,45,45,10," $ 11,500,000.00 ",12,69,10,90,10,92,89,Buccaneers,6,6,6,6,15,16," $ 83,000,000.00 ",79,35,300,8,32,1988-02-25,Oklahoma,Gerald McCoy,76,496816,Gerald McCoy,Gerald McCoy,DT,Gerald McCoy,Gerald McCoy,Gerald McCoy,300
427,87,27,80,84,68,72,12,29,64,64,75,44,Notre Dame,5,50,Right,73,85,81,86,51,32,82,35,34,10,21,67,5,77,45,45,45,6,84,MLB,58,56,79,35,45,45,45,15," $ 600,000.00 ",45,78,45,95,65,69,87,Saints,6,6,6,6,29,10," $ 3,400,000.00 ",85,62,241,5,80,1991-01-26,USC,T.J. McDonald,6-2,2539309,TJ McDonald Jr,Manti Teo,SS,T.J. McDonald Jr,T.J. McDonald Jr,Manti Te'o,215
428,92,27,81,79,62,57,10,30,65,40,66,45,USC,10,51,Right,74,91,66,84,22,66,94,17,15,50,21,63,13,76,35,35,35,15,79,FS,46,70,82,15,35,35,35,15," $ 4,760,000.00 ",45,86,65,90,65,67,67,Dolphins,10,10,15,15,25,17," $ 20,000,000.00 ",82,54,217,5,64,1991-01-26,USC,T.J. McDonald,6-2,2539309,TJ McDonald Jr,TJ McDonald Jr,SS,T.J. McDonald Jr,T.J. McDonald Jr,T.J. McDonald Jr,215
