nflId,height,weight,birthDate,collegeName,officialPosition,displayName,Madden displayName,,College from Madden,Birth Date from Madden,Check College,Check Birth date,,
48233,06-Jan,242,09/07/1996,Wisconsin,FB,Alec Ingold,,,Wisconsin,09/07/1996,True,True,,True
48234,06-Apr,206,22/10/1997,Texas Tech,WR,Antoine Wesley,,,Texas Tech,22/10/1997,True,True,,True
48235,06-Apr,300,02/05/1997,UCLA,C,Andre James,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48241,05-Oct,200,22/06/1997,South Carolina,CB,Keisean Nixon,,,South Carolina,22/06/1997,True,True,,True
48247,06-Jun,255,11/08/1997,Old Dominion,DE,Tim Ward,,,Old Dominion,11/08/1997,True,True,,True
48268,06-Feb,228,04/08/1997,Florida Atlantic,MLB,Azeez Al-Shaair,,,FAU,04/08/1997,False,True,,True
48318,6-0,225,02/10/1996,Nebraska,RB,Devine Ozigbo,,,Nebraska,02/10/1996,True,True,,True
48364,06-Feb,230,09/10/1996,Illinois,OLB,Del'Shawn Phillips,,,Illinois,09/10/1996,True,True,,True
48374,05-Aug,193,23/07/1997,Virginia,WR,Olamide Zaccheaus,,,Virginia,23/07/1997,True,True,,True
48415,05-Jun,170,04/12/1997,Assumption,WR,Deonte Harty,,,#N/A,#N/A,#N/A,#N/A,Deonte Harris,Deonte Harris
48447,05-Oct,202,12/02/1997,Texas,FS,P.J. Locke,,,Texas,12/02/1997,True,True,,True
48454,05-Nov,195,15/12/1995,Mississippi,FS,C.J. Moore,,,Ole Miss,15/12/1995,False,True,,True
48455,06-Jul,299,19/12/1995,Iowa,T,Matt Nelson,John Johnson III,,#N/A,#N/A,#N/A,#N/A,John Johnson III,John Johnson III
48456,06-Aug,237,16/08/1997,Stetson University,TE,Donald Parham,Donald Parham Jr,,#N/A,#N/A,#N/A,#N/A,Donald Parham Jr,Donald Parham Jr
48462,06-Apr,285,05/08/1996,Texas-San Antonio,DE,Kevin Strong,,,UTSA,05/08/1996,False,True,,True
48471,06-Feb,207,10/12/1995,Stanford,WR,Trenton Irwin,,,Stanford,10/12/1995,True,True,,True
48472,6-0,205,17/08/1995,California,RB,Patrick Laird,,,California,17/08/1995,True,True,,True
48473,06-Apr,280,12/09/1997,Georgia,DE,Jonathan Ledbetter,,,Georgia,12/09/1997,True,True,,True
48475,06-May,255,06/10/1995,Temple,TE,Chris Myarick,,,#N/A,#N/A,#N/A,#N/A,Braxton Berrios,Braxton Berrios
48476,6-0,193,04/11/1996,Texas-El Paso,CB,Nik Needham,,,UTEP,04/11/1996,False,True,,True
48480,06-May,218,27/03/1997,Colorado State,WR,Preston Williams,,,Colorado St.,27/03/1997,False,True,,True
48482,6-0,237,25/06/1998,Texas A&amp;M,MLB,Tyrel Dodson,,,Texas AM,25/06/1998,False,True,,True
48485,06-May,310,11/01/1996,Northwestern,G,Blake Hance,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48487,05-Sep,185,13/04/1997,Buffalo,CB,Cameron Lewis,Cam Lewis,,#N/A,#N/A,#N/A,#N/A,Cam Lewis,Cam Lewis
48489,06-Mar,210,29/05/1996,West Virginia,WR,David Sills,David Sills V,,#N/A,#N/A,#N/A,#N/A,David Sills V,David Sills V
48508,6-0,209,05/12/1996,Wyoming,FS,Andrew Wingard,,,Wyoming,05/12/1996,True,True,,True
48512,06-Apr,300,14/02/1997,Penn State,C,Ryan Bates,,,#N/A,#N/A,#N/A,#N/A,Tyler Bass,Tyler Bass
48513,06-Apr,334,10/07/1998,Stanford,G,Nate Herbig,,,Stanford,10/07/1998,True,True,,True
48516,06-Jan,240,12/08/1996,Wisconsin,ILB,T.J. Edwards,,,Wisconsin,12/08/1996,True,True,,True
48520,06-May,350,01/09/1996,Alabama-Birmingham,DT,Anthony Rush,,,#N/A,#N/A,#N/A,#N/A,Jack Fox,Jack Fox
48524,6-0,190,31/05/1995,Coastal Carolina,CB,Anthony Chesley,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48530,6-0,205,07/09/1996,Nebraska,WR,Stanley Morgan,Stanley Morgan Jr,,#N/A,#N/A,#N/A,#N/A,Stanley Morgan Jr,Stanley Morgan Jr
48537,06-May,261,18/12/1996,Wyoming,DE,Carl Granderson,,,Wyoming,18/12/1996,True,True,,True
48541,06-Apr,225,19/04/1998,Texas,WR,Lil'Jordan Humphrey,,,Texas,19/04/1998,True,True,,True
48544,06-Mar,300,20/10/1995,Tennessee,DT,Shy Tuttle,,,Tennessee,20/10/1995,True,True,,True
48554,06-Jan,225,16/11/1996,Michigan State,OLB,Andrew Dowell,,,Michigan St.,16/11/1996,False,True,,True
48555,06-Mar,245,28/08/1995,Nebraska,OLB,Luke Gifford,,,Nebraska,28/08/1995,True,True,,True
48556,06-Jan,212,07/06/1997,North Texas,WR,Jalen Guyton,,,North Texas,07/06/1997,True,True,,True
48565,06-Apr,197,10/07/1997,Kentucky,CB,Chris Westry,,,Kentucky,10/07/1997,True,True,,True
48566,06-Mar,279,01/16/1996,Kansas,DE,Daniel Wise,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48581,6-0,205,12/05/1997,Tulane,CB,Roderic Teamer,,,#N/A,#N/A,#N/A,#N/A,Connor Williams,Connor Williams
48599,06-Mar,305,27/06/1997,Clemson,DT,Albert Huggins,,,#N/A,#N/A,#N/A,#N/A,Ben Skowronek,Ben Skowronek
48601,06-Jan,193,08/01/1996,Oklahoma State,WR,Tyron Johnson,,,Oklahoma St.,08/01/1996,False,True,,True
48624,06-Feb,216,21/12/1995,Ferris State,WR,Malik Taylor,,,Ferris State,21/12/1995,True,True,,True
48657,06-Jan,195,21/04/1997,Boston College,WR,Jeff Smith,,,Boston College,21/04/1997,True,True,,True
48663,06-Apr,280,06/02/1998,Oklahoma,DE,Amani Bledsoe,,,Oklahoma,06/02/1998,True,True,,True
48671,06-Mar,250,15/11/1995,Sam Houston State,OLB,Derick Roberson,,,Sam Houston,15/11/1995,False,True,,True
48678,05-Nov,190,02/06/1997,North Texas,CB,Kemon Hall,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48680,05-Oct,194,29/07/1996,Bryant,WR,Tom Kennedy,,,N/A,29/07/1996,False,True,,True
48683,06-Jun,230,07/12/1995,Valdosta State,TE,Joe Fortson,,,#N/A,#N/A,#N/A,#N/A,Trey Quinn,Trey Quinn
48685,06-Jan,235,13/08/1997,Citadel,OLB,Noah Dawkins,,,Citadel,13/08/1997,True,True,,True
48700,06-Mar,237,27/02/1997,Princeton,TE,Jesper Horsted,,,Princeton,27/02/1997,True,True,,True
48723,06-Mar,261,26/05/1995,Iowa,TE,Parker Hesse,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48766,06-Jun,260,10/11/1995,Missouri,TE,Kendall Blanton,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
48780,06-Mar,245,13/09/1994,Delaware,ILB,Troy Reeder,,,Delaware,13/09/1994,True,True,,True
48988,6-0,190,26/11/1996,Bemidji State,WR,Gunner Olszewski,,,Bemidji State,26/11/1996,True,True,,True
49410,05-Nov,190,18/07/1998,Washington State,FS,Jalen Thompson,,,Wash. St.,18/07/1998,False,True,,True
49476,05-Oct,212,13/12/1994,Louisiana-Monroe,RB,Derrick Gore,,,#N/A,#N/A,#N/A,#N/A,Jermaine Eluemunor,Jermaine Eluemunor
50756,06-Feb,202,08/01/1999,West Virginia,FS,Kenny Robinson,,,#N/A,#N/A,#N/A,#N/A,Monty Rice,Monty Rice
50963,06-Mar,234,07/01/1997,Florida State,RB,Jacques Patrick,,,#N/A,#N/A,#N/A,#N/A,Lamar Jackson,Lamar Jackson
52409,06-Apr,216,10/12/1996,Louisiana State,QB,Joe Burrow,,,LSU,10/12/1996,False,True,,True
52410,06-May,265,14/04/1999,Ohio State,DE,Chase Young,,,Ohio State,01/01/1999,True,False,,False
52411,06-Jan,200,02/02/1999,Ohio State,CB,Jeff Okudah,,,Ohio State,02/02/1999,True,True,,True
52412,06-May,326,22/01/1999,Georgia,T,Andrew Thomas,,,Georgia,22/01/1999,True,True,,True
52413,06-Jan,218,02/03/1998,Alabama,QB,Tua Tagovailoa,,,Alabama,02/03/1998,True,True,,True
52414,06-Jun,237,10/03/1998,Oregon,QB,Justin Herbert,,,Oregon,10/03/1998,True,True,,True
52415,06-May,318,15/04/1998,Auburn,DT,Derrick Brown,,,Auburn,15/04/1998,True,True,,True
52416,06-Mar,225,26/07/1998,Clemson,ILB,Isaiah Simmons,,,Clemson,26/07/1998,True,True,,True
52417,06-Jan,191,30/09/1998,Florida,CB,C.J. Henderson,,,Florida,30/09/1998,True,True,,True
52418,06-May,320,17/05/1999,Alabama,T,Jedrick Wills,Jedrick Wills Jr,,#N/A,#N/A,#N/A,#N/A,Jedrick Wills Jr,Jedrick Wills Jr
52419,06-Jul,355,18/04/1999,Louisville,T,Mekhi Becton,,,Louisville,18/04/1999,True,True,,True
52420,6-0,190,24/01/1999,Alabama,WR,Henry Ruggs,,,#N/A,#N/A,#N/A,#N/A,Tristan Wirfs,Tristan Wirfs
52421,06-May,322,24/01/1999,Iowa,T,Tristan Wirfs,,,Iowa,24/01/1999,True,True,,True
52422,06-Jun,310,03/10/1997,South Carolina,DT,Javon Kinlaw,,,South Carolina,03/10/1997,True,True,,True
52423,06-Jan,192,24/04/1999,Alabama,WR,Jerry Jeudy,,,Alabama,24/04/1999,True,True,,True
52424,06-Feb,190,23/09/1998,Clemson,CB,A.J. Terrell,A.J. Terrell Jr,,#N/A,#N/A,#N/A,#N/A,A.J. Terrell Jr,A.J. Terrell Jr
52425,06-Feb,189,08/04/1999,Oklahoma,WR,CeeDee Lamb,,,Oklahoma,08/04/1999,True,True,,True
52426,06-Jun,310,11/08/1999,Southern California,T,Austin Jackson,,,USC,11/08/1999,False,True,,True
52427,6-0,195,NA,Ohio State,CB,Damon Arnette,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52428,06-Apr,250,25/07/1999,Louisiana State,OLB,K'Lavon Chaisson,,,LSU,25/07/1999,False,True,,True
52429,05-Nov,195,02/01/1999,Texas Christian,WR,Jalen Reagor,,,TCU,02/01/1999,False,True,,True
52430,06-Mar,192,NA,Louisiana State,WR,Justin Jefferson,,,LSU,16/06/1999,False,False,,False
52431,06-Mar,234,16/11/1998,Oklahoma,ILB,Kenneth Murray,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52432,06-Mar,319,14/06/1999,Michigan,G,Cesar Ruiz,,,Michigan,14/06/1999,True,True,,True
52433,06-Jan,206,17/03/1998,Arizona State,WR,Brandon Aiyuk,,,Arizona St.,17/03/1998,False,True,,True
52434,06-Apr,220,02/11/1998,Utah State,QB,Jordan Love,,,Utah State,02/11/1998,True,True,,True
52435,06-Jan,245,21/10/1997,Texas Tech,OLB,Jordyn Brooks,,,Texas Tech,21/10/1997,True,True,,True
52436,06-Jan,227,13/08/1999,Louisiana State,MLB,Patrick Queen,,,LSU,13/08/1999,False,True,,True
52438,05-Nov,196,27/11/1999,Auburn,CB,Noah Igbinoghene,,,Auburn,27/11/1999,True,True,,True
52440,05-Aug,209,11/04/1999,Louisiana State,RB,Clyde Edwards-Helaire,,,LSU,11/04/1999,False,True,,True
52441,06-Apr,210,18/01/1999,Clemson,WR,Tee Higgins,,,Clemson,18/01/1999,True,True,,True
52442,06-Apr,220,05/10/1997,Southern California,WR,Michael Pittman,Michael Pittman Jr,,#N/A,#N/A,#N/A,#N/A,Michael Pittman Jr,Michael Pittman Jr
52443,05-Oct,211,14/01/1999,Georgia,RB,D'Andre Swift,,,Georgia,14/01/1999,True,True,,True
52444,06-Jan,197,08/08/1998,"Alabama-Tuscaloosa, University",FS,Xavier McKinney,,,Alabama,08/08/1998,False,True,,True
52445,06-Feb,216,22/03/1996,Lenoir-Rhyne,FS,Kyle Dugger,,,Lenoir-Rhyne University,22/03/1996,False,True,,True
52446,06-May,264,26/02/1998,Penn State,DE,Yetur Gross-Matos,,,Penn State,26/02/1998,True,True,,True
52447,06-May,322,25/08/1996,Louisiana-Lafayette,G,Robert Hunt,,,UL Lafayette,25/08/1996,False,True,,True
52448,06-Apr,305,09/07/1998,Texas Christian,DT,Ross Blacklock,,,TCU,09/07/1998,False,True,,True
52449,05-Nov,221,19/01/1999,Wisconsin,RB,Jonathan Taylor,,,Wisconsin,19/01/1999,True,True,,True
52450,06-Feb,220,05/10/1998,Colorado,WR,Laviska Shenault,Laviska Shenault Jr,,#N/A,#N/A,#N/A,#N/A,Laviska Shenault Jr,Laviska Shenault Jr
52451,06-Jun,258,10/03/1999,Notre Dame,TE,Cole Kmet,,,Notre Dame,10/03/1999,True,True,,True
52452,06-Mar,203,20/09/1998,NA,SS,Grant Delpit,,,LSU,20/09/1998,False,True,,True
52453,05-Sep,205,16/08/1998,Minnesota,FS,Antoine Winfield,Antoine Winfield Jr,,#N/A,#N/A,#N/A,#N/A,Antoine Winfield Jr,Antoine Winfield Jr
52454,05-Sep,176,08/07/1999,Penn State,WR,K.J. Hamler,,,Penn State,08/07/1999,True,True,,True
52455,06-Mar,279,11/05/1998,Auburn,DT,Marlon Davidson,,,Auburn,11/05/1998,True,True,,True
52456,06-Mar,253,24/03/1997,Tennessee,DE,Darrell Taylor,,,Tennessee,24/03/1997,True,True,,True
52457,06-Apr,227,07/07/1998,Notre Dame,WR,Chase Claypool,,,Notre Dame,07/07/1998,True,True,,True
52458,6-0,195,19/04/1999,Utah,CB,Jaylon Johnson,,,Utah,19/04/1999,True,True,,True
52459,06-Feb,207,NA,Alabama,CB,Trevon Diggs,,,Alabama,20/09/1997,True,False,,False
52461,06-Feb,218,07/08/1998,Oklahoma,QB,Jalen Hurts,,,Oklahoma,07/08/1998,True,True,,True
52462,06-May,280,15/09/1998,Iowa,DE,A.J. Epenesa,,,Iowa,15/09/1998,True,True,,True
52464,06-Jul,310,NA,Alabama,NT,Raekwon Davis,,,Alabama,21/08/1997,True,False,,False
52465,06-Feb,197,26/07/1996,Florida,WR,Van Jefferson,,,Florida,26/07/1996,True,True,,True
52466,06-Jun,310,08/05/1998,Boise State,G,Ezra Cleveland,,,Boise State,08/05/1998,True,True,,True
52467,06-Mar,208,10/10/1997,Baylor,WR,Denzel Mims,,,Baylor,10/10/1997,True,True,,True
52468,06-Feb,250,18/09/1998,Michigan,OLB,Josh Uche,,,Michigan,18/09/1998,True,True,,True
52469,6-0,200,03/09/1998,Louisiana State,CB,Kristian Fulton,,,LSU,03/09/1998,False,True,,True
52470,06-Jan,250,02/05/1998,Boston College,RB,A.J. Dillon,,,Boston College,02/05/1998,True,True,,True
52471,06-Feb,235,15/02/1998,Mississippi State,OLB,Willie Gay,,,Mississippi St.,15/02/1998,False,True,,True
52472,06-Mar,212,26/02/1998,Southern Illinois,FS,Jeremy Chinn,,,S. Illinois,26/02/1998,False,True,,True
52473,06-Feb,250,08/07/1996,Wyoming,ILB,Logan Wilson,,,Wyoming,08/07/1996,True,True,,True
52474,06-Feb,221,23/06/1998,Memphis,RB,Antonio Gibson,,,Memphis,23/06/1998,True,True,,True
52475,06-May,241,27/12/1997,Notre Dame,OLB,Julian Okwara,,,Notre Dame,27/12/1997,True,True,,True
52476,06-Jan,200,10/10/1996,California,SS,Ashtyn Davis,,,California,10/10/1996,True,True,,True
52477,06-Mar,332,21/03/1997,Louisiana State,G,Damien Lewis,,,LSU,21/03/1997,False,True,,True
52478,6-0,205,02/04/1998,Texas,SS,Brandon Jones,,,Texas,02/04/1998,True,True,,True
52479,06-Mar,300,17/11/1997,Texas A&amp;M,DT,Justin Madubuike,,,Texas AM,17/11/1997,False,True,,True
52480,06-Jul,310,22/06/1997,Houston,G,Josh Jones,,,N.C. State,20/09/1994,False,False,,False
52481,06-Apr,310,01/02/1997,Ohio State,DT,Davon Hamilton,,,Ohio State,01/02/1997,True,True,,True
52482,06-Mar,235,30/12/1996,Wisconsin,OLB,Zack Baun,,,Wisconsin,30/12/1996,True,True,,True
52483,06-Apr,305,05/02/1997,Ohio State,G,Jonah Jackson,,,Ohio State,05/02/1997,True,True,,True
52484,05-Oct,215,04/05/1997,Vanderbilt,RB,Ke'Shawn Vaughn,,,Vanderbilt,04/05/1997,True,True,,True
52486,06-Apr,290,17/11/1997,Temple,C,Matt Hennessy,,,Temple,17/11/1997,True,True,,True
52487,06-Mar,264,14/08/1997,Florida,DE,Jabari Zuniga,,,Florida,14/08/1997,True,True,,True
52489,06-Mar,215,13/11/1998,South Carolina,WR,Bryan Edwards,,,South Carolina,13/11/1998,True,True,,True
52491,06-Apr,315,22/11/1997,Louisiana State,C,Lloyd Cushenberry,Lloyd Cushenberry III,,#N/A,#N/A,#N/A,#N/A,Lloyd Cushenberry III,Lloyd Cushenberry III
52492,06-May,252,25/08/1998,Alabama,OLB,Terrell Lewis,,,Alabama,25/08/1998,True,True,,True
52493,06-Jan,204,24/08/1998,Utah,FS,Julian Blackmon,,,Utah,24/08/1998,True,True,,True
52494,05-Oct,215,15/12/1997,Utah,RB,Zack Moss,,,Utah,15/12/1997,True,True,,True
52496,06-Apr,315,23/11/1997,Missouri,DT,Jordan Elliott,,,Missouri,23/11/1997,True,True,,True
52497,06-Feb,185,03/09/1998,Mississippi State,CB,Cameron Dantzler,,,Mississippi St.,03/09/1998,False,True,,True
52498,06-Mar,259,25/05/1997,Florida,DE,Jonathan Greenard,,,Florida,25/05/1997,True,True,,True
52500,05-Nov,210,12/09/1997,Texas,WR,Devin Duvernay,,,Texas,12/09/1997,True,True,,True
52501,05-Nov,200,09/07/1998,Appalachian State,RB,Darrynton Evans,,,Appalach. St.,09/07/1998,False,True,,True
52502,06-Mar,240,14/02/1997,Cincinnati,TE,Josiah Deguara,,,Cincinnati,14/02/1997,True,True,,True
52503,06-Mar,300,25/09/1997,Arkansas,DE,McTelvin Agim,,,Arkansas,25/09/1997,True,True,,True
52504,06-Jul,328,NA,NA,T,Lucas Niang,,,TCU,19/08/1998,False,False,,False
52506,06-Mar,245,05/03/1998,Ohio State,OLB,Malik Harrison,,,Ohio State,05/03/1998,True,True,,True
52507,06-Jul,303,11/06/1997,Connecticut,T,Matt Peart,Matthew Peart,,#N/A,#N/A,#N/A,#N/A,Matthew Peart,Matthew Peart
52510,06-Apr,242,07/08/1997,North Carolina-Charlotte,OLB,Alex Highsmith,,,Charlotte,07/08/1997,False,True,,True
52511,06-Feb,225,05/08/1998,Colorado,OLB,Davion Taylor,,,Colorado,05/08/1998,True,True,,True
52512,6-0,198,18/08/1997,Utah,FS,Terrell Burgess,,,Utah,12/11/1998,True,False,,False
52513,06-Jun,253,05/02/1997,Dayton,TE,Adam Trautman,,,Dayton,05/02/1997,True,True,,True
52514,06-May,345,29/01/1997,Mississippi State,G,Tyre Phillips,,,Mississippi St.,29/01/1997,False,True,,True
52515,06-Feb,215,21/09/1997,Appalachian State,ILB,Akeem Davis-Gaither,,,Appalach. St.,21/09/1997,False,True,,True
52516,06-Apr,295,26/07/1999,Louisiana State,T,Saahdiq Charles,,,LSU,26/07/1999,False,True,,True
52517,06-Apr,330,19/08/1997,Clemson,G,John Simpson,,,Clemson,19/08/1997,True,True,,True
52518,05-Oct,198,23/06/1998,UCLA,CB,Darnay Holmes,,,UCLA,23/06/1998,True,True,,True
52519,06-Apr,335,31/07/1997,Georgia,G,Solomon Kindley,,,Georgia,31/07/1997,True,True,,True
52520,05-Nov,219,20/11/1997,UCLA,RB,Joshua Kelley,,,UCLA,20/11/1997,True,True,,True
52522,06-May,335,23/08/1998,Utah,DT,Leki Fotu,,,Utah,23/08/1998,True,True,,True
52523,06-May,240,23/04/1998,Florida Atlantic,TE,Harrison Bryant,,,FAU,23/04/1998,False,True,,True
52524,06-Jun,305,22/07/1998,"St. John's, Minn.",T,Ben Bartch,,,St. John's,22/07/1998,False,True,,True
52525,06-May,260,31/10/1997,South Carolina,DE,D.J. Wonnum,,,South Carolina,31/10/1997,True,True,,True
52526,06-May,255,25/04/1998,Missouri,TE,Albert Okwuegbunam,,,Missouri,25/04/1998,True,True,,True
52527,06-Mar,219,28/08/1997,Fresno State,ILB,Mykal Walker,,,Fresno State,28/08/1997,True,True,,True
52528,05-Nov,220,30/01/1998,Florida,RB,La'Mical Perine,,,Florida,30/01/1998,True,True,,True
52530,06-Jun,227,17/11/1997,Washington,QB,Jacob Eason,,,Washington,17/11/1997,True,True,,True
52532,05-Sep,198,04/03/1998,Maryland,RB,Anthony McFarland,,,Maryland,04/03/1999,True,False,,False
52534,06-Aug,315,20/11/1996,North Carolina,T,Charlie Heck,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52535,05-Nov,208,25/07/1997,Clemson,SS,K'Von Wallace,,,Clemson,25/07/1997,True,True,,True
52536,06-Mar,213,01/03/1999,Central Florida,WR,Gabe Davis,,,#N/A,#N/A,#N/A,#N/A,Eric Stokes,Eric Stokes
52538,06-Apr,295,20/01/1999,Baylor,NT,James Lynch,,,Baylor,20/01/1999,True,True,,True
52539,06-Feb,308,NA,Louisiana State,NT,Rashard Lawrence,,,LSU,27/09/1998,False,False,,False
52541,06-Jul,251,08/01/1999,Stanford,TE,Colby Parkinson,,,Stanford,08/01/1999,True,True,,True
52542,06-Feb,210,25/08/1997,California,FS,Jaylinn Hawkins,,,California,25/08/1997,True,True,,True
52543,06-Apr,321,18/09/1996,Louisiana-Lafayette,G,Kevin Dotson,,,UL Lafayette,18/09/1996,False,True,,True
52545,05-Oct,175,05/04/1999,Michigan State,CB,Josiah Scott,,,Michigan St.,05/04/1999,False,True,,True
52546,06-Jan,193,21/01/1997,Louisiana Tech,CB,L'Jarius Sneed,,,LA. Tech,21/01/1997,False,True,,True
52547,05-Sep,183,06/07/1998,Louisiana Tech,CB,Amik Robertson,,,LA. Tech,06/07/1998,False,True,,True
52548,06-Jan,235,28/10/1997,Miami,MLB,Shaquille Quarterman,,,Miami,28/10/1997,True,True,,True
52549,05-Oct,181,15/05/1996,Penn State,CB,John Reid,,,Penn State,15/05/1996,True,True,,True
52550,06-Apr,220,11/04/1998,Liberty,WR,Antonio Gandy-Golden,,,Liberty,11/04/1998,True,True,,True
52551,06-Apr,325,20/02/1998,Michigan,G,Ben Bredeson,,,Michigan,20/02/1998,True,True,,True
52552,05-Oct,214,16/09/1998,Miami,RB,DeeJay Dallas,,,Miami,16/09/1998,True,True,,True
52553,06-May,296,01/04/1997,Auburn,T,Jack Driscoll,,,Auburn,01/04/1997,True,True,,True
52554,06-Mar,320,20/11/1997,Wisconsin,C,Tyler Biadasz,,,Wisconsin,20/11/1997,True,True,,True
52555,06-Apr,265,28/04/1998,Notre Dame,DE,Khalid Kareem,,,Notre Dame,28/04/1998,True,True,,True
52556,06-Apr,260,02/06/1998,Syracuse,DE,Alton Robinson,,,Syracuse,15/06/1998,True,False,,False
52557,06-Apr,300,19/06/1996,Ball State,G,Danny Pinter,,,Ball State,19/06/1996,True,True,,True
52558,06-Apr,317,12/05/1997,Oregon,G,Shane Lemieux,,,Oregon,12/05/1997,True,True,,True
52563,06-Apr,268,13/06/1997,Tulsa,OLB,Trevis Gipson,,,Tulsa,13/06/1997,True,True,,True
52564,06-Mar,310,25/07/1998,San Diego State,C,Keith Ismael,,,San Diego St.,25/07/1998,False,True,,True
52565,05-Nov,209,01/07/1998,Auburn,SS,Daniel Thomas,,,Auburn,01/07/1998,True,True,,True
52566,06-Jan,201,NA,NA,CB,Bryce Hall,,,Virginia,05/11/1997,False,False,,False
52569,06-Feb,205,25/08/1998,Minnesota,WR,Tyler Johnson,,,Minnesota,25/08/1998,True,True,,True
52570,6-0,220,06/12/1997,Michigan,MLB,Khaleke Hudson,,,Michigan,06/12/1997,True,True,,True
52571,05-Nov,190,11/12/1997,Georgia Southern,CB,Kindle Vildor,,,Ga. Southern,11/12/1997,False,True,,True
52573,06-Jun,215,23/09/1997,Texas,WR,Collin Johnson,,,Texas,23/09/1997,True,True,,True
52574,06-Jan,205,01/04/1998,Wisconsin,WR,Quintez Cephus,,,Wisconsin,01/04/1998,True,True,,True
52578,06-Mar,305,04/12/1996,Texas Tech,DT,Broderick Washington,Broderick Washington Jr,,#N/A,#N/A,#N/A,#N/A,Broderick Washington Jr,Broderick Washington Jr
52581,05-Nov,172,29/10/1997,Tulane,WR,Darnell Mooney,,,Tulane,29/10/1997,True,True,,True
52582,06-Mar,291,24/04/1997,North Carolina State,DT,Larrell Murchison,,,N.C. State,24/04/1997,False,True,,True
52584,6-0,200,10/06/1997,Miami,WR,K.J. Osborn,,,Miami,10/06/1997,True,True,,True
52585,06-Feb,255,NA,Michigan,DE,Michael Danna,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52586,06-Mar,235,21/08/1996,NA,ILB,Justin Strnad,,,Wake Forest,21/08/1996,False,True,,True
52587,06-Mar,265,NA,Utah,DE,Bradlee Anae,,,Utah,17/01/1998,True,False,,False
52589,06-Mar,307,27/03/1999,Fresno State,G,Netane Muti,,,Fresno State,27/03/1999,True,True,,True
52590,06-Mar,350,10/12/1997,Michigan,G,Michael Onwenu,,,Michigan,10/12/1997,True,True,,True
52591,06-May,233,01/04/1998,Penn State,OLB,Cam Brown,,,Penn State,01/04/1998,True,True,,True
52592,06-Jan,333,NA,Baylor,DT,Bravvion Roy,,,Baylor,01/01/1997,True,False,,False
52594,05-Nov,202,17/09/1997,Notre Dame,SS,Alohi Gilman,,,Notre Dame,17/09/1997,True,True,,True
52595,06-Feb,208,19/02/1999,Michigan,WR,Donovan Peoples-Jones,,,Michigan,19/02/1999,True,True,,True
52598,06-May,245,16/10/1997,Georgia,TE,Charlie Woerner,,,Georgia,16/10/1997,True,True,,True
52600,06-May,321,08/08/1997,Michigan,G,Jon Runyan,,,Michigan,08/08/1997,True,True,,True
52602,06-Feb,315,22/08/1996,Nebraska,DT,Khalil Davis,,,Nebraska,22/08/1996,True,True,,True
52603,06-May,290,27/11/1995,Wake Forest,T,Justin Herron,,,#N/A,#N/A,#N/A,#N/A,A.J. Cole III,A.J. Cole III
52604,06-Jan,230,08/04/1997,Temple,ILB,Shaun Bradley,,,#N/A,#N/A,#N/A,#N/A,Roquan Smith,Roquan Smith
52605,06-Feb,333,31/05/1997,Utah,NT,John Penisini,,,Utah,31/05/1997,True,True,,True
52607,06-Feb,205,04/03/1998,Ohio State,SS,Jordan Fuller,,,Ohio State,04/03/1998,True,True,,True
52608,06-Feb,190,09/06/1998,Southern Mississippi,WR,Quez Watkins,,,Southern Miss,09/06/1998,False,True,,True
52609,6-0,193,20/09/1996,Southern Methodist,WR,James Proche,,,SMU,21/09/1996,False,False,,False
52614,06-Apr,250,02/04/1997,Georgia Tech,TE,Tyler Davis,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
52619,05-Oct,170,07/01/1998,Massachusetts,CB,Isaiah Rodgers,,,Massachusetts,07/01/1998,True,True,,True
52622,6-0,199,04/08/1998,Florida,WR,Freddie Swain,,,Florida,04/08/1998,True,True,,True
52623,06-Jan,240,07/03/1997,Purdue,ILB,Markus Bailey,,,Purdue,07/03/1997,True,True,,True
52624,06-Feb,203,NA,Arkansas,FS,Kamren Curl,,,Arkansas,31/03/1999,True,False,,False
52625,06-Mar,214,10/07/1997,Tennessee,WR,Jauan Jennings,,,Tennessee,10/07/1997,True,True,,True
52626,06-Apr,245,NA,Minnesota,ILB,Carter Coughlin,,,Minnesota,21/07/1997,True,False,,False
52627,05-Nov,210,19/04/1999,Iowa,SS,Geno Stone,,,Iowa,19/04/1999,True,True,,True
52628,6-0,197,15/09/1997,Ohio State,WR,K.J. Hill,K.J. Hill Jr,,#N/A,#N/A,#N/A,#N/A,K.J. Hill Jr,K.J. Hill Jr
