,nflId,height,weight,birthDate,collegeName,position,displayName,updatedName,nopunctuationname,updatedName2
1142,2550257,74,208,1990-03-05,Brigham Young,SS,Daniel Sorensen,Daniel Sorensen,Daniel Sorensen,Daniel Sorensen
1143,71435,6-5,251,1987-11-06,Virginia,TE,John Phillips,John Phillips,John Phillips,John Phillips
1144,2560914,72,179,1995-06-12,Alabama,CB,Levi Wallace,Levi Wallace,Levi Wallace,Levi Wallace
1145,2505076,76,218,1979-07-04,Sam Houston State,QB,Josh McCown,Josh McCown,Josh McCown,Josh McCown
1146,2539308,74,234,1990-09-08,Southern California,QB,Matt Barkley,Matt Barkley,Matt Barkley,Matt Barkley
1147,2541848,75,235,1990-07-18,West Alabama,OLB,Deon Lacey,Deon Lacey,Deon Lacey,Deon Lacey
1148,2542246,5-11,224,1990-10-27,California-Davis,P,Colton Schmidt,Colton Schmidt,Colton Schmidt,Colton Schmidt
1149,2556714,75,259,1993-04-24,Wyoming,DE,Eddie Yarbrough,Eddie Yarbrough,Eddie Yarbrough,Eddie Yarbrough
1150,2540287,72,203,1988-11-25,California (PA),FS,Rontez Miles,Rontez Miles,Rontez Miles,Rontez Miles
1151,2556614,6-3,252,1992-11-17,Auburn,LB,Cassanova McKinzy,Cassanova McKinzy,Cassanova McKinzy,Cassanova McKinzy
1152,81294,74,215,1985-10-13,Michigan State,QB,Brian Hoyer,Brian Hoyer,Brian Hoyer,Brian Hoyer
1153,2552313,6-0,235,1992-04-18,USC,MLB,Hayes Pullard,Hayes Pullard III,Hayes Pullard III,Hayes Pullard III
1154,2558091,74,225,1996-01-06,Ohio State,WR,Noah Brown,Noah Brown,Noah Brown,Noah Brown
1155,2560887,71,189,1996-08-07,Georgia State,CB,Chandon Sullivan,Chandon Sullivan,Chandon Sullivan,Chandon Sullivan
1156,2555333,71,185,1994-07-06,Baylor,WR,Corey Coleman,Corey Coleman,Corey Coleman,Corey Coleman
1157,2557987,5-9,205,1994-03-09,North Carolina State,RB,Matt Dayes,Matt Dayes,Matt Dayes,Matt Dayes
1158,2561671,74,200,1996-01-30,Illinois,WR,Malik Turner,Malik Turner,Malik Turner,Malik Turner
1159,2558274,72,202,1994-08-05,Washington State,FS,Shalom Luani,Shalom Luani,Shalom Luani,Shalom Luani
1160,2558144,78,257,1994-10-24,Ashland,TE,Adam Shaheen,Adam Shaheen,Adam Shaheen,Adam Shaheen
1161,2561527,72,198,1995-08-04,Southeast Missouri,CB,Mike Ford,Mike Ford,Mike Ford,Mike Ford
1162,79583,6-2,309,1986-11-23,LSU,DT,Ricky Jean Francois,Ricky Jean Francois,Ricky Jean Francois,Ricky Jean Francois
1163,2535718,75,350,1988-11-29,William Penn,DT,Damon Harrison,Damon Harrison Sr,Damon Harrison Sr,Damon Harrison Sr
1164,2552375,5-10,215,1990-06-23,Auburn,RB,Cameron Artis-Payne,Cameron Artis-Payne,Cameron ArtisPayne,Cameron Artis-Payne
1165,2530474,75,260,1987-09-06,Troy,DE,Mario Addison,Mario Addison,Mario Addison,Mario Addison
1166,2540159,72,246,1990-12-03,Louisiana State,MLB,Kevin Minter,Kevin Minter,Kevin Minter,Kevin Minter
1167,2560847,72,200,1995-12-07,Southern Methodist,WR,Trey Quinn,Trey Quinn,Trey Quinn,Trey Quinn
1168,2556841,5-9,215,1994-02-13,Oregon,RB,Byron Marshall,Byron Marshall,Byron Marshall,Byron Marshall
1169,497123,73,212,1986-09-05,Texas,QB,Colt McCoy,Colt McCoy,Colt McCoy,Colt McCoy
1170,2560961,76,216,1994-09-16,Oklahoma State,WR,Marcell Ateman,Marcell Ateman,Marcell Ateman,Marcell Ateman
1171,2532878,5-10,194,1990-03-30,Iowa State,CB,Leonard Johnson,Leonard Johnson,Leonard Johnson,Leonard Johnson
1172,2561300,74,208,1996-03-17,Penn State,WR,Saeed Blacknall,Saeed Blacknall,Saeed Blacknall,Saeed Blacknall
1173,2550364,73,250,1990-08-13,Iowa,LS,Casey Kreiter,Casey Kreiter,Casey Kreiter,Casey Kreiter
1174,2559200,72,231,1994-02-21,Northwestern,LB,Joe Jones,Joe Jones,Joe Jones,Joe Jones
1175,2560944,6-1,213,1995-04-19,California-Davis,P,Colby Wadman,Colby Wadman,Colby Wadman,Colby Wadman
1176,2553877,73,240,1991-08-15,Cal Poly,ILB,Nick Dzubnar,Nick Dzubnar,Nick Dzubnar,Nick Dzubnar
1177,2558303,6-2,210,1991-03-01,Emporia State,CB,Jeff Richards,Jeff Richards,Jeff Richards,Jeff Richards
1178,2559197,6-0,232,1995-10-02,Weber State,LB,Tre'Von Johnson,Tre'Von Johnson,TreVon Johnson,Tre'Von Johnson
1179,2553790,74,190,1993-01-15,Pittsburg State,CB,DeVante Bausby,DeVante Bausby,DeVante Bausby,De'Vante Bausby
1180,2552396,77,258,1993-04-09,Notre Dame,TE,Ben Koyack,Ben Koyack,Ben Koyack,Ben Koyack
1181,2561003,72,235,1995-09-11,Alabama,LB,Shaun Dion Hamilton,Shaun Dion Hamilton,Shaun Dion Hamilton,Shaun Dion Hamilton
1182,2558112,73,219,1995-11-09,Wyoming,HB,Brian Hill,Brian Hill,Brian Hill,Brian Hill
1183,2556805,75,190,1991-08-22,Cincinnati,WR,Johnny Holton,Johnny Holton,Johnny Holton,Johnny Holton
1184,2558950,6-1,215,1994-11-09,Arkansas,WR,Keon Hatcher,Keon Hatcher,Keon Hatcher,Keon Hatcher
1185,2541302,73,336,1989-02-21,Missouri Southern,DT,Brandon Williams,Brandon Williams,Brandon Williams,Brandon Williams
1186,2495228,75,268,1989-05-10,Pittsburgh,DE,Jabaal Sheard,Jabaal Sheard,Jabaal Sheard,Jabaal Sheard
1187,2539310,80,295,1987-07-14,Southern Methodist,DT,Margus Hunt,Margus Hunt,Margus Hunt,Margus Hunt
1188,2550646,77,285,1990-07-15,Mississippi State,DT,Denico Autry,Denico Autry,Denico Autry,Denico Autry
1189,2560791,75,277,1995-01-30,Ohio State,DT,Tyquan Lewis,Tyquan Lewis,Tyquan Lewis,Tyquan Lewis
1190,2558189,6-4,224,1994-05-04,Connecticut,DB,Obi Melifonwu,Obi Melifonwu,Obi Melifonwu,Obi Melifonwu
1191,2550313,76,257,1992-01-22,California,TE,Richard Rodgers,Richard Rodgers,Richard Rodgers,Richard Rodgers
1192,2560938,72,194,1995-11-16,North Texas,RB,Jeff Wilson,Jeff Wilson,Jeff Wilson,Jeff Wilson
1193,2540170,6-1,205,1991-08-12,North Carolina State,CB,David Amerson,David Amerson,David Amerson,David Amerson
1194,2508109,77,295,1989-05-06,Ohio State,DT,Cameron Heyward,Cameron Heyward,Cameron Heyward,Cameron Heyward
1195,2550545,74,185,1991-03-16,Rice,K,Chris Boswell,Chris Boswell,Chris Boswell,Chris Boswell
1196,2553348,77,195,1991-03-18,Eastern Kentucky,P,Jordan Berry,Jordan Berry,Jordan Berry,Jordan Berry
1197,2556421,76,245,1992-08-20,Portland State,LS,Kameron Canaday,Kameron Canaday,Kameron Canaday,Kameron Canaday
1198,2506969,73,222,1982-08-13,Nebraska,P,Sam Koch,Sam Koch,Sam Koch,Sam Koch
1199,2508008,76,233,1986-04-26,Tennessee,LS,Morgan Cox,Morgan Cox,Morgan Cox,Morgan Cox
1200,2533033,74,213,1990-02-12,Baylor,QB,Robert Griffin III,Robert Griffin III,Robert Griffin III,Robert Griffin III
1201,2555419,71,207,1995-03-07,South Carolina,WR,Pharoh Cooper,Pharoh Cooper,Pharoh Cooper,Pharoh Cooper
1202,2553548,76,209,1992-02-17,Wisconsin-Whitewater,WR,Jake Kumerow,Jake Kumerow,Jake Kumerow,Jake Kumerow
1203,2532928,5-10,210,1988-12-17,Oregon,SS,Eddie Pleasant,Eddie Pleasant,Eddie Pleasant,Eddie Pleasant
1204,2552273,75,260,1991-03-13,Missouri,OLB,Markus Golden,Markus Golden,Markus Golden,Markus Golden
1205,2558071,74,195,1996-02-09,Virginia Tech,WR,Isaiah Ford,Isaiah Ford,Isaiah Ford,Isaiah Ford
1206,2558097,74,239,1994-04-27,Georgia Southern,ILB,Ukeme Eligwe,Ukeme Eligwe,Ukeme Eligwe,Ukeme Eligwe
1207,2552427,6-2,192,1992-02-07,Michigan State,CB,Tony Lippett,Tony Lippett,Tony Lippett,Tony Lippett
1208,2560950,73,248,1997-09-12,Toledo,OLB,Ola Adeniyi,Ola Adeniyi,Ola Adeniyi,Ola Adeniyi
1209,2560956,74,215,1996-08-07,Penn State,DB,Marcus Allen,Marcus Allen,Marcus Allen,Marcus Allen
1210,2559013,5-9,186,1995-01-25,Florida State,WR,Bobo Wilson,Bobo Wilson Jr,Bobo Wilson Jr,Bobo Wilson Jr
1211,2559066,75,208,1993-02-24,Alabama,WR,Gehrig Dieter,Gehrig Dieter,Gehrig Dieter,Gehrig Dieter
1212,89758,74,297,1987-01-06,Memphis,DT,Clinton McDonald,Clinton McDonald,Clinton McDonald,Clinton McDonald
1213,2556440,70,195,1993-08-15,Arkansas State,RB,J.D. McKissic,J.D. McKissic,JD McKissic,J.D. McKissic
1214,2561644,75,205,1996-11-07,Virginia Tech,CB,Adonis Alexander,Adonis Alexander,Adonis Alexander,Adonis Alexander
1215,79858,6-2,232,1986-11-11,USC,QB,Mark Sanchez,Mark Sanchez,Mark Sanchez,Mark Sanchez
1216,2540163,6-2,315,1989-12-28,LSU,NT,Bennie Logan,Bennie Logan,Bennie Logan,Bennie Logan
1217,2552326,75,320,1991-12-14,Maryland,DT,Darius Kilgo,Darius Kilgo,Darius Kilgo,Darius Kilgo
1218,2556368,76,314,1994-05-08,Penn State,NT,Austin Johnson,Austin Johnson,Austin Johnson,Austin Johnson
1219,2561042,6-3,251,1995-01-27,North Dakota State,LB,Nick DeLuca,Nick DeLuca,Nick DeLuca,Nick DeLuca
1220,2543717,75,252,1993-01-17,Georgia Tech,OLB,Jeremiah Attaochu,Jeremiah Attaochu,Jeremiah Attaochu,Jeremiah Attaochu
1221,2553900,77,247,1992-05-26,James Madison,TE,Daniel Brown,Daniel Brown,Daniel Brown,Daniel Brown
1222,2533433,76,352,1989-11-16,"Regina, Can.",DT,Akiem Hicks,Akiem Hicks,Akiem Hicks,Akiem Hicks
1223,2555335,75,296,1993-10-22,Florida,DE,Jonathan Bullard,Jonathan Bullard,Jonathan Bullard,Jonathan Bullard
1224,2560821,75,313,1996-09-14,Delaware,DT,Bilal Nichols,Bilal Nichols,Bilal Nichols,Bilal Nichols
1225,2555545,71,186,1993-12-28,Mississippi State,S,Will Redmond,Will Redmond,Will Redmond,Will Redmond
1226,2560935,71,224,1995-04-15,Louisiana State,RB,Darrel Williams,Darrel Williams,Darrel Williams,Darrel Williams
1227,2532797,71,220,1990-01-26,Mississippi,RB,Brandon Bolden,Brandon Bolden,Brandon Bolden,Brandon Bolden
1228,2561316,70,185,1996-02-02,Utah State,CB,Jalen Davis,Jalen Davis,Jalen Davis,Jalen Davis
1229,264,6-3,219,1986-05-15,San Diego,QB,Josh Johnson,Josh Johnson,Josh Johnson,Josh Johnson
1230,2560786,74,219,1995-03-17,Richmond,QB,Kyle Lauletta,Kyle Lauletta,Kyle Lauletta,Kyle Lauletta
1231,2560762,74,240,1996-11-15,Texas,LB,Malik Jefferson,Malik Jefferson,Malik Jefferson,Malik Jefferson
1232,2558284,73,245,1994-03-09,Utah,LB,Pita Taumoepenu,Pita Taumoepenu,Pita Taumoepenu,Pita Taumoepenu
1233,2561279,6-3,210,1995-12-30,Arkansas-Monticello,WR,Jalen Tolliver,Jalen Tolliver,Jalen Tolliver,Jalen Tolliver
1234,2561283,74,214,1996-06-09,Washington,LB,Zeke Turner,Zeke Turner,Zeke Turner,Zeke Turner
1235,2495229,6-2,249,1988-02-01,LSU,MLB,Kelvin Sheppard,Kelvin Sheppard,Kelvin Sheppard,Kelvin Sheppard
1236,2552408,78,255,1992-09-13,Georgia Tech,TE,Darren Waller,Darren Waller,Darren Waller,Darren Waller
1237,496723,6-0,212,1988-12-29,Tennessee,SS,Eric Berry,Eric Berry,Eric Berry,Eric Berry
1238,2550268,5-10,205,1991-02-06,Abilene Christian,RB,Charcandrick West,Charcandrick West,Charcandrick West,Charcandrick West
1239,2550242,76,332,1991-05-09,Colorado State-Pueblo,DT,Mike Pennel,Mike Pennel,Mike Pennel,Mike Pennel
1240,2560743,6-2,249,1995-09-27,Auburn,LB,Jeff Holland,Jeff Holland,Jeff Holland,Jeff Holland
1241,2556371,72,200,1992-09-09,Texas A&M,CB,Brandon Williams,Brandon Williams,Brandon Williams,Brandon Williams
1242,2539275,79,225,1989-12-12,North Carolina State,QB,Mike Glennon,Mike Glennon,Mike Glennon,Mike Glennon
1243,2551359,75,250,1991-05-25,Southern Connecticut State,TE,Jerome Cunningham,Jerome Cunningham,Jerome Cunningham,Jerome Cunningham
1244,2559880,5-10,219,1994-04-18,Texas A&M,RB,Keith Ford,Keith Ford,Keith Ford,Keith Ford
1245,2561107,73,222,1993-12-23,Louisiana State,LB,Corey Thompson,Corey Thompson,Corey Thompson,Corey Thompson
1246,2543503,78,259,1990-12-22,Stanford,DE,Trent Murphy,Trent Murphy,Trent Murphy,Trent Murphy
1247,2555218,72,239,1993-10-26,Northwestern,FB,Danny Vitale,Danny Vitale,Danny Vitale,Danny Vitale
1248,2558858,5-11,195,1994-06-25,Auburn,CB,Joshua Holsey,Joshua Holsey,Joshua Holsey,Joshua Holsey
1249,2561329,78,265,1995-03-26,Pittsburgh,TE,Matt Flanagan,Matt Flanagan,Matt Flanagan,Matt Flanagan
1250,2541135,74,203,1989-06-06,Texas Tech,FS,Cody Davis,Cody Davis,Cody Davis,Cody Davis
1251,2495485,76,257,1990-05-18,North Carolina,DE,Robert Quinn,Robert Quinn,Robert Quinn,Robert Quinn
1252,2550365,6-0,200,1992-06-23,Vanderbilt,S,Kenny Ladler,Kenny Ladler,Kenny Ladler,Kenny Ladler
1253,2553737,5-10,187,1992-12-23,Louisville,WR,Eli Rogers,Eli Rogers,Eli Rogers,Eli Rogers
1254,2559163,6-1,199,1995-11-11,USC,RB,Justin Davis,Justin Davis,Justin Davis,Justin Davis
1255,2560777,70,205,1996-10-04,Tennessee,RB,John Kelly,John Kelly,John Kelly,John Kelly
1256,2553442,74,233,1991-09-30,Oregon State,OLB,D.J. Alexander,D.J. Alexander,DJ Alexander,D.J. Alexander
1257,2559141,75,229,1994-10-31,Illinois State,MLB,B.J. Bello,B.J. Bello,BJ Bello,B.J. Bello
1258,2505010,6-7,295,1980-01-18,North Carolina,DE,Julius Peppers,Julius Peppers,Julius Peppers,Julius Peppers
1259,2539296,75,315,1989-02-02,Purdue,DT,Kawann Short,Kawann Short,Kawann Short,Kawann Short
1260,2507837,73,310,1986-11-18,Mississippi State,NT,Kyle Love,Kyle Love,Kyle Love,Kyle Love
1261,2559037,72,227,1994-12-15,Oklahoma,ILB,Ahmad Thomas,Ahmad Thomas,Ahmad Thomas,Ahmad Thomas
1262,2552317,72,232,1991-05-25,Penn State,MLB,Mike Hull,Mike Hull,Mike Hull,Mike Hull
1263,2561177,75,211,1996-03-08,Houston,QB,Kyle Allen,Kyle Allen,Kyle Allen,Kyle Allen
1264,496796,74,254,1988-08-13,Texas Christian,DE,Jerry Hughes,Jerry Hughes,Jerry Hughes,Jerry Hughes
1265,2557994,6-1,236,1996-04-24,Texas,RB,D'Onta Foreman,D'Onta Foreman,DOnta Foreman,D'Onta Foreman
1266,2555427,78,227,1993-10-07,Indiana,QB,Nate Sudfeld,Nate Sudfeld,Nate Sudfeld,Nate Sudfeld
1267,2555486,77,245,1993-07-30,South Carolina State,TE,Temarrick Hemingway,Temarrick Hemingway,Temarrick Hemingway,Temarrick Hemingway
1268,2560779,77,240,1996-05-03,Louisiana State,DE,Arden Key,Arden Key,Arden Key,Arden Key
1269,2561403,72,205,1995-08-08,Fresno State,WR,Da'Mari Scott,Da'Mari Scott,DaMari Scott,Da'Mari Scott
1270,2506931,6-1,303,1983-10-06,Louisiana State,DT,Kyle Williams,Kyle Williams,Kyle Williams,Kyle Williams
1271,2505801,76,258,1981-08-17,Texas A&M,LS,Don Muhlbach,Don Muhlbach,Don Muhlbach,Don Muhlbach
1272,2506677,70,201,1984-08-10,Central Florida,K,Matt Prater,Matt Prater,Matt Prater,Matt Prater
1273,2541311,73,211,1990-02-27,Appalachian State,P,Sam Martin,Sam Martin,Sam Martin,Sam Martin
1274,2560783,75,205,1996-01-28,Oklahoma State,WR,Chris Lacy,Chris Lacy,Chris Lacy,Chris Lacy
1275,2560787,77,227,1995-12-11,Iowa State,WR,Allen Lazard,Allen Lazard,Allen Lazard,Allen Lazard
1276,2561585,70,195,1994-08-08,Utah State,DB,Dallin Leavitt,Dallin Leavitt,Dallin Leavitt,Dallin Leavitt
1277,252,75,222,1985-07-02,Michigan,QB,Chad Henne,Chad Henne,Chad Henne,Chad Henne
1278,2558819,6-2,188,1994-04-12,Mississippi,CB,Derrick Jones,Derrick Jones,Derrick Jones,Derrick Jones
1279,2552397,76,252,1991-10-01,Miami,TE,Clive Walford,Clive Walford,Clive Walford,Clive Walford
1280,2557850,5-7,208,1992-11-24,Coastal Carolina,RB,De'Angelo Henderson Sr.,De'Angelo Henderson Sr.,DeAngelo Henderson Sr,De'Angelo Henderson Sr.
1281,2556530,5-11,190,1993-08-30,Memphis,WR,Mose Frazier,Mose Frazier,Mose Frazier,Mose Frazier
1282,2535890,6-1,210,1989-01-02,Appalachian State,RB,Travaris Cadet,Travaris Cadet,Travaris Cadet,Travaris Cadet
1283,2560875,72,240,1997-04-20,North Carolina,LB,Andre Smith,Andre Smith,Andre Smith,Andre Smith
1284,2549982,76,230,1991-07-01,Southern Methodist,QB,Garrett Gilbert,Garrett Gilbert,Garrett Gilbert,Garrett Gilbert
1285,2556273,72,230,1993-12-01,Eastern Michigan,RB,Darius Jackson,Darius Jackson,Darius Jackson,Darius Jackson
1286,2556672,6-4,218,1992-09-29,Toledo,WR,Alonzo Russell,Alonzo Russell,Alonzo Russell,Alonzo Russell
1287,2550647,6-2,253,1989-08-17,Boston College,OLB,Kasim Edebali,Kasim Edebali,Kasim Edebali,Kasim Edebali
1288,2552379,6-0,211,1991-06-12,Michigan State,RB,Jeremy Langford,Jeremy Langford,Jeremy Langford,Jeremy Langford
1289,496816,76,300,1988-02-25,Oklahoma,DT,Gerald McCoy,Gerald McCoy,Gerald McCoy,Gerald McCoy
1290,496843,77,275,1989-01-01,South Florida,OLB,Jason Pierre-Paul,Jason Pierre-Paul,Jason PierrePaul,Jason Pierre-Paul
1291,2532825,75,279,1988-06-30,Marshall,DE,Vinny Curry,Vinny Curry,Vinny Curry,Vinny Curry
1292,2560909,76,347,1995-02-05,Washington,DT,Vita Vea,Vita Vea,Vita Vea,Vita Vea
1293,2560716,6-2,237,1996-10-13,Western Michigan,TE,Donnie Ernsberger,Donnie Ernsberger,Donnie Ernsberger,Donnie Ernsberger
1294,2561359,72,180,1995-03-19,Texas Southern,WR,Darvin Kidsy,Darvin Kidsy,Darvin Kidsy,Darvin Kidsy
1295,2561394,71,205,1996-08-29,South Alabama,DB,Jeremy Reaves,Jeremy Reaves,Jeremy Reaves,Jeremy Reaves
1296,2541903,73,220,1990-04-18,Oklahoma,P,Tress Way,Tress Way,Tress Way,Tress Way
1297,2543725,6-3,258,1992-03-31,Louisville,LB,Marcus Smith,Marcus Smith II,Marcus Smith II,Marcus Smith II
1298,2553798,6-2,235,1991-09-17,Vanderbilt,LS,Andrew East,Andrew East,Andrew East,Andrew East
1299,2556814,6-2,200,1994-05-17,Duke,WR,Max McCaffrey,Max McCaffrey,Max McCaffrey,Max McCaffrey
1300,2552576,78,231,1992-04-25,Oregon State,QB,Sean Mannion,Sean Mannion,Sean Mannion,Sean Mannion
1301,2561469,69,187,1993-03-15,Alabama-Birmingham,CB,Darious Williams,Darious Williams,Darious Williams,Darious Williams
1302,2558095,6-2,196,1995-12-10,LSU,WR,Malachi Dupre,Malachi Dupre,Malachi Dupre,Malachi Dupre
