, Signing Bonus , Total Salary ,Acceleration,Age,Agility,Awareness,BC Vision,Block Shedding,Break Sack,Break Tackle,Carrying,Catch,Catch in Traffic,College,Deep Route Running,Elusiveness,Finesse Moves,Handedness,Height,Hit Power,Impact Blocking,Injury,Jersey #,Juke Move,Jumping,Kick Accuracy,Kick Power,Kick Return,Lead Block,Man Coverage,Medium Route Running,Overall,Pass Block,Pass Block Finesse,Pass Block Power,Play Recognition,Playaction,Position,Power Moves,Press,Pursuit,Release,Run Block,Run Block Finesse,Run Block Power,Short Route Runing,Spec. Catch,Speed,Spin Move,Stamina,Stiff Arm,Strength,Tackle,Team,Throw Accuracy Deep,Throw Accuracy Mid,Throw Accuracy Short,Throw Power,Throw Under Pressure,Throw on the Run,Toughness,Trucking,Weight,Years Pro,Zone Coverage,birthDate,collegeName,displayName,height,nflId,nopunctuationname_x,nopunctuationname_y,position,updatedName,updatedName2_x,updatedName2_y,weight
638, $ -   ," $ 630,000.00 ",87,25,82,78,77,35,22,72,70,82,79,Illinois,70,69,10,Right,75,12,44,87,81,74,86,54,61,65,24,13,74,71,35,18,20,27,6,WR,10,10,18,77,43,18,25,75,83,87,72,88,61,61,39,Packers,6,10,15,35,20,10,76,62,202,2,21,1992-09-29,Washington,Austin Seferian-Jenkins,6-5,2543683,Austin SeferianJenkins,Geronimo Allison,TE,Austin Seferian-Jenkins,Austin Seferian-Jenkins,Geronimo Allison,262
639," $ 380,000.00 "," $ 2,670,000.00 ",85,25,78,62,76,28,67,48,66,36,20,Ohio State,15,51,9,Right,77,11,31,90,7,54,79,22,26,23,21,12,17,66,17,18,14,21,75,QB,9,9,28,19,28,10,10,18,20,81,44,91,50,76,32,Chargers,67,68,74,96,71,81,88,72,250,2,18,1992-09-29,Washington,Austin Seferian-Jenkins,6-5,2543683,Austin SeferianJenkins,Cardale Jones,TE,Austin Seferian-Jenkins,Austin Seferian-Jenkins,Cardale Jones,262
640," $ 3,120,000.00 "," $ 6,790,000.00 ",86,25,78,80,72,40,18,58,69,87,79,Washington,67,56,10,Right,77,12,68,83,88,68,87,15,25,10,57,15,72,81,66,60,65,17,15,TE,10,10,42,84,60,59,52,75,83,86,66,82,68,74,45,Jaguars,17,18,19,35,10,20,74,71,262,4,17,1992-09-29,Toledo,Alonzo Russell,6-4,2556672,Alonzo Russell,Austin SeferianJenkins,WR,Alonzo Russell,Alonzo Russell,Austin Seferian-Jenkins,218
641, $ -   ," $ 630,000.00 ",87,25,82,78,77,35,22,72,70,82,79,Illinois,70,69,10,Right,75,12,44,87,81,74,86,54,61,65,24,13,74,71,35,18,20,27,6,WR,10,10,18,77,43,18,25,75,83,87,72,88,61,61,39,Packers,6,10,15,35,20,10,76,62,202,2,21,1992-09-29,Toledo,Alonzo Russell,6-4,2556672,Alonzo Russell,Geronimo Allison,WR,Alonzo Russell,Alonzo Russell,Geronimo Allison,218
642," $ 380,000.00 "," $ 2,670,000.00 ",85,25,78,62,76,28,67,48,66,36,20,Ohio State,15,51,9,Right,77,11,31,90,7,54,79,22,26,23,21,12,17,66,17,18,14,21,75,QB,9,9,28,19,28,10,10,18,20,81,44,91,50,76,32,Chargers,67,68,74,96,71,81,88,72,250,2,18,1992-09-29,Toledo,Alonzo Russell,6-4,2556672,Alonzo Russell,Cardale Jones,WR,Alonzo Russell,Alonzo Russell,Cardale Jones,218
643, $ -   ," $ 705,000.00 ",88,26,82,62,78,45,14,74,72,80,75,Illinois St.,48,71,33,Right,76,49,66,85,80,72,85,14,15,25,51,15,53,72,61,58,60,32,22,TE,40,25,48,75,74,71,73,58,76,83,69,82,56,68,42,Jaguars,32,33,35,35,10,35,72,60,245,3,25,1992-01-14,Illinois State,James O'Shaughnessy,76,2553318,James OShaughnessy,James OShaughnessy,TE,James O'Shaughnessy,James O'Shaughnessy,James O'Shaughnessy,245
644, $ -   ," $ 705,000.00 ",88,26,82,62,78,45,14,74,72,80,75,Illinois St.,48,71,33,Right,76,49,66,85,80,72,85,14,15,25,51,15,53,72,61,58,60,32,22,TE,40,25,48,75,74,71,73,58,76,83,69,82,56,68,42,Jaguars,32,33,35,35,10,35,72,60,245,3,25,1992-01-14,"Monmouth, N.J.",Neal Sterling,6-4,2553451,Neal Sterling,James OShaughnessy,TE,Neal Sterling,Neal Sterling,James O'Shaughnessy,257
645," $ 17,980,000.00 "," $ 27,286,000.00 ",91,23,88,88,83,40,19,89,91,68,56,LSU,40,75,35,Right,72,50,43,84,27,85,71,20,18,25,45,11,48,87,56,32,38,25,24,HB,35,15,39,51,53,38,43,55,54,91,79,89,85,84,41,Jaguars,25,29,35,34,15,31,78,95,228,1,20,1995-01-18,Louisiana State,Leonard Fournette,72,2557973,Leonard Fournette,Leonard Fournette,RB,Leonard Fournette,Leonard Fournette,Leonard Fournette,228
646," $ 420,000.00 "," $ 2,776,000.00 ",91,23,88,63,81,29,22,78,75,84,82,California,67,77,10,Right,72,30,55,87,16,81,84,17,17,58,35,19,67,69,48,13,13,23,6,WR,10,15,36,70,50,27,31,67,86,89,68,93,62,71,28,Jets,10,14,18,25,15,27,77,31,202,1,14,1995-01-18,Louisiana State,Leonard Fournette,72,2557973,Leonard Fournette,Chad Hansen,RB,Leonard Fournette,Leonard Fournette,Chad Hansen,228
647, $ -   ," $ 1,020,000.00 ",77,23,70,58,10,20,12,7,45,40,15,UCLA,5,12,10,Right,77,20,74,78,62,10,69,25,25,10,75,12,5,66,71,70,73,50,6,RG,10,10,30,15,72,67,72,15,15,64,10,77,30,86,30,Bengals,6,6,6,30,10,6,80,20,310,2,15,1995-01-18,Louisiana State,Leonard Fournette,72,2557973,Leonard Fournette,Alex Redmond,RB,Leonard Fournette,Leonard Fournette,Alex Redmond,228
648," $ 1,310,000.00 "," $ 4,447,276.00 ",93,21,89,63,80,21,20,71,68,82,75,LSU,76,77,10,Right,75,17,41,90,17,81,93,15,19,79,17,10,73,72,26,20,15,16,10,WR,10,10,29,68,40,22,27,69,81,94,76,90,52,59,27,Jaguars,10,15,20,28,19,15,78,33,199,0,17,1996-09-23,Louisiana State,D.J. Chark,76,2561018,DJ Chark,DJ Chark,WR,D.J. Chark,D.J. Chark,D.J. Chark,198
649," $ 10,000,000.00 "," $ 53,000,000.00 ",92,29,95,88,75,52,20,75,54,77,52,N. Alabama,10,85,54,Right,70,50,45,89,20,85,86,10,12,75,15,89,15,88,35,25,30,88,6,CB,32,86,72,20,30,30,30,25,84,90,75,94,33,53,64,Giants,6,6,6,12,12,6,90,30,190,6,88,1988-10-29,North Alabama,Janoris Jenkins,70,2532875,Janoris Jenkins,Janoris Jenkins,CB,Janoris Jenkins,Janoris Jenkins,Janoris Jenkins,190
650," $ 6,000,000.00 "," $ 27,750,000.00 ",89,26,87,86,51,68,36,30,60,72,54,Georgia,15,45,72,Right,74,89,83,87,52,40,84,12,14,10,23,49,15,74,45,45,45,86,25,MLB,64,66,79,25,45,45,45,15,55,84,55,93,45,70,84,Giants,30,35,40,25,28,39,81,35,235,5,55,1991-09-25,Georgia,Alec Ogletree,75,2540143,Alec Ogletree,Alec Ogletree,LB,Alec Ogletree,Alec Ogletree,Alec Ogletree,250
651," $ 2,250,000.00 "," $ 9,250,000.00 ",70,26,65,55,24,15,16,16,45,42,10,Auburn,10,26,10,Right,72,10,15,92,1,25,64,81,94,10,15,15,10,76,10,14,16,15,20,K,10,10,20,12,15,16,16,10,15,63,15,85,10,35,19,Bears,20,25,33,39,14,20,75,15,190,4,20,1992-02-19,North Carolina,Kareem Martin,78,2543738,Kareem Martin,Cody Parkey,OLB,Kareem Martin,Kareem Martin,Cody Parkey,262
652," $ 3,000,000.00 "," $ 12,000,000.00 ",89,26,73,60,25,71,12,10,48,49,15,North Carolina,5,15,65,Right,78,72,70,91,96,21,86,20,15,10,10,59,5,72,45,45,45,60,6,LOLB,79,20,76,15,45,45,45,15,15,82,41,78,24,79,81,Giants,6,6,6,16,10,6,74,35,272,4,72,1992-02-19,North Carolina,Kareem Martin,78,2543738,Kareem Martin,Kareem Martin,OLB,Kareem Martin,Kareem Martin,Kareem Martin,262
653," $ 2,400,000.00 "," $ 5,200,000.00 ",90,24,83,87,76,64,29,59,66,72,54,Alabama,10,74,60,Right,72,89,70,87,21,80,85,17,18,35,25,70,10,88,35,35,35,87,6,SS,45,76,86,20,35,35,35,10,51,88,52,89,57,75,84,Giants,6,6,6,30,17,6,88,65,218,3,81,1994-01-10,Alabama,Landon Collins,72,2552454,Landon Collins,Landon Collins,SS,Landon Collins,Landon Collins,Landon Collins,218
654, $ -   ," $ 1,050,000.00 ",91,24,81,53,59,65,15,40,68,74,70,Baylor,10,55,45,Right,74,75,57,91,45,67,88,12,15,40,12,62,10,64,35,35,35,53,6,SS,34,61,77,20,35,35,35,14,65,86,56,91,52,68,73,Giants,6,6,6,25,10,6,78,47,205,1,63,1994-01-10,Alabama,Landon Collins,72,2552454,Landon Collins,Orion Stewart,SS,Landon Collins,Landon Collins,Orion Stewart,218
655," $ 2,400,000.00 "," $ 5,200,000.00 ",90,24,83,87,76,64,29,59,66,72,54,Alabama,10,74,60,Right,72,89,70,87,21,80,85,17,18,35,25,70,10,88,35,35,35,87,6,SS,45,76,86,20,35,35,35,10,51,88,52,89,57,75,84,Giants,6,6,6,30,17,6,88,65,218,3,81,1994-01-10,Villanova,Austin Calitro,72,2558925,Austin Calitro,Landon Collins,LB,Austin Calitro,Austin Calitro,Landon Collins,240
656, $ -   ," $ 1,050,000.00 ",91,24,81,53,59,65,15,40,68,74,70,Baylor,10,55,45,Right,74,75,57,91,45,67,88,12,15,40,12,62,10,64,35,35,35,53,6,SS,34,61,77,20,35,35,35,14,65,86,56,91,52,68,73,Giants,6,6,6,25,10,6,78,47,205,1,63,1994-01-10,Villanova,Austin Calitro,72,2558925,Austin Calitro,Orion Stewart,LB,Austin Calitro,Austin Calitro,Orion Stewart,240
657," $ 4,000,000.00 "," $ 5,600,000.00 ",93,25,87,78,78,35,22,70,73,88,81,Ole Miss,82,66,10,Right,74,15,57,91,10,77,91,20,22,75,37,15,82,79,45,30,30,26,15,WR,10,10,35,77,57,32,39,80,85,92,74,92,66,62,34,Jaguars,15,25,30,35,23,25,75,69,222,4,26,1993-08-06,Mississippi,Donte Moncrief,74,2543614,Donte Moncrief,Donte Moncrief,WR,Donte Moncrief,Donte Moncrief,Donte Moncrief,215
658, $ -   ," $ 1,620,000.00 ",82,25,70,75,20,67,12,10,55,38,15,Michigan St.,4,10,63,Right,78,75,85,89,93,10,79,20,20,10,15,13,8,72,45,45,45,75,6,RE,76,11,74,15,45,45,45,15,15,72,10,84,35,82,76,Texans,6,6,6,20,12,6,78,35,300,2,18,1993-08-06,Mississippi,Donte Moncrief,74,2543614,Donte Moncrief,Joel Heath,WR,Donte Moncrief,Donte Moncrief,Joel Heath,215
659," $ 2,400,000.00 "," $ 5,200,000.00 ",90,24,86,80,81,37,22,81,85,72,70,Alabama,56,80,5,Right,73,27,40,84,24,90,87,14,15,25,42,10,64,78,43,23,28,16,10,HB,5,5,39,61,47,35,37,70,61,88,82,78,77,74,42,Jaguars,15,25,30,35,11,10,86,77,223,3,15,1993-10-02,Alabama,T.J. Yeldon,73,2552471,TJ Yeldon,TJ Yeldon,RB,T.J. Yeldon,T.J. Yeldon,T.J. Yeldon,223
660, $ -   ," $ 630,000.00 ",79,24,74,56,16,25,12,11,30,24,15,W. Michigan,5,21,10,Right,77,38,74,89,66,13,56,12,15,10,75,12,5,66,70,70,71,28,6,RT,10,10,30,15,78,77,77,15,15,63,10,88,10,81,37,Seahawks,6,6,6,11,10,6,92,21,322,2,13,1993-10-02,Alabama,T.J. Yeldon,73,2552471,TJ Yeldon,Willie Beavers,RB,T.J. Yeldon,T.J. Yeldon,Willie Beavers,223
661," $ 670,000.00 "," $ 3,034,000.00 ",92,24,95,79,83,28,24,82,73,88,81,Oklahoma,76,81,10,Right,72,26,40,82,12,87,83,24,22,82,20,17,81,80,33,20,23,20,23,WR,10,15,36,76,31,10,13,85,83,93,67,95,63,57,23,Jaguars,18,22,27,32,20,28,77,39,178,1,26,1993-11-21,Oklahoma,Dede Westbrook,72,2557895,Dede Westbrook,Dede Westbrook,WR,Dede Westbrook,Dede Westbrook,Dede Westbrook,176
662, $ -   ," $ 1,665,000.00 ",83,24,65,62,50,23,51,36,59,28,26,Central Michigan,12,36,10,Right,75,18,26,92,7,48,66,15,19,17,16,12,14,63,15,18,14,20,79,QB,10,11,30,19,18,19,20,14,22,75,24,92,27,63,29,Cowboys,72,75,79,88,70,81,89,32,228,1,18,1993-11-21,Oklahoma,Dede Westbrook,72,2557895,Dede Westbrook,Cooper Rush,WR,Dede Westbrook,Dede Westbrook,Cooper Rush,176
663, $ -   ," $ 1,665,000.00 ",92,25,90,79,82,28,22,80,74,86,83,Kentucky Wesleyan,83,78,10,Right,73,18,51,90,84,84,86,19,19,74,31,17,84,79,42,12,12,17,6,WR,10,15,33,75,49,25,29,80,85,89,79,91,71,67,26,Jaguars,6,10,15,23,24,10,84,64,195,1,25,1993-04-20,Kentucky Wesleyan,Keelan Cole,73,2559153,Keelan Cole,Keelan Cole,WR,Keelan Cole,Keelan Cole,Keelan Cole,194
664, $ -   ," $ 1,510,000.00 ",85,27,72,58,28,65,12,10,54,34,15,TCU,5,15,77,Right,74,79,78,83,59,40,80,24,15,10,18,57,5,70,45,45,45,58,6,ROLB,65,45,82,15,45,45,45,15,15,77,55,74,48,83,78,Broncos,6,6,6,28,10,6,74,35,265,5,67,1991-03-05,Miami,Ray-Ray Armstrong,75,2541792,RayRay Armstrong,Stansly Maponga Sr,OLB,Ray-Ray Armstrong,Ray-Ray Armstrong,Stansly Maponga Sr,220
665," $ 550,000.00 "," $ 2,000,000.00 ",87,27,81,75,39,72,12,20,62,66,15,Miami,5,35,62,Right,75,81,73,89,55,45,83,28,28,10,13,50,6,68,45,45,45,75,6,MLB,52,63,81,12,45,45,45,10,25,82,50,84,49,65,81,Giants,6,6,6,34,14,6,74,51,220,5,58,1991-03-05,Miami,Ray-Ray Armstrong,75,2541792,RayRay Armstrong,RayRay Armstrong,OLB,Ray-Ray Armstrong,Ray-Ray Armstrong,Ray-Ray Armstrong,220
666, $ -   ," $ 630,000.00 ",91,26,87,66,45,58,10,45,52,59,50,Fresno State,10,60,47,Right,72,69,48,90,35,66,88,15,21,60,15,52,11,65,35,35,35,66,6,FS,40,70,77,40,35,35,35,21,53,89,61,88,42,70,63,Giants,6,6,6,27,16,6,78,51,190,4,56,1992-07-18,Fresno State,Curtis Riley,72,2553822,Curtis Riley,Curtis Riley,FS,Curtis Riley,Curtis Riley,Curtis Riley,190
667," $ 1,040,000.00 "," $ 4,061,246.00 ",90,22,84,57,38,72,12,18,43,48,32,Georgia,3,29,75,Right,77,79,73,89,59,48,86,17,17,10,22,64,6,72,45,45,45,57,6,ROLB,67,47,81,15,45,45,45,13,28,88,40,81,28,74,79,Giants,6,6,6,20,16,6,86,33,250,0,69,1995-12-10,Georgia,Lorenzo Carter,77,2561015,Lorenzo Carter,Lorenzo Carter,OLB,Lorenzo Carter,Lorenzo Carter,Lorenzo Carter,250
668," $ 1,040,000.00 "," $ 4,047,046.00 ",85,22,73,58,33,79,12,26,29,28,23,Miami,5,31,77,Right,78,77,81,90,92,31,79,14,17,10,19,41,8,71,45,45,45,58,6,RE,68,31,83,15,45,45,45,13,20,81,22,77,27,84,75,Browns,6,6,6,23,16,6,87,27,275,0,53,1995-12-10,Georgia,Lorenzo Carter,77,2561015,Lorenzo Carter,Chad Thomas,OLB,Lorenzo Carter,Lorenzo Carter,Chad Thomas,250
669," $ 1,040,000.00 "," $ 4,061,246.00 ",90,22,84,57,38,72,12,18,43,48,32,Georgia,3,29,75,Right,77,79,73,89,59,48,86,17,17,10,22,64,6,72,45,45,45,57,6,ROLB,67,47,81,15,45,45,45,13,28,88,40,81,28,74,79,Giants,6,6,6,20,16,6,86,33,250,0,69,1995-12-10,LSU,Malachi Dupre,6-2,2558095,Malachi Dupre,Lorenzo Carter,WR,Malachi Dupre,Malachi Dupre,Lorenzo Carter,196
670," $ 1,040,000.00 "," $ 4,047,046.00 ",85,22,73,58,33,79,12,26,29,28,23,Miami,5,31,77,Right,78,77,81,90,92,31,79,14,17,10,19,41,8,71,45,45,45,58,6,RE,68,31,83,15,45,45,45,13,20,81,22,77,27,84,75,Browns,6,6,6,23,16,6,87,27,275,0,53,1995-12-10,LSU,Malachi Dupre,6-2,2558095,Malachi Dupre,Chad Thomas,WR,Malachi Dupre,Malachi Dupre,Chad Thomas,196
671," $ 5,000,000.00 "," $ 5,200,000.00 ",80,28,66,82,21,80,12,19,40,29,10,Arizona St.,2,29,66,Right,76,79,81,92,93,10,65,15,15,10,11,15,3,78,45,45,45,82,6,DT,75,10,80,12,45,45,45,10,15,71,10,73,10,84,82,Patriots,6,6,6,19,14,6,93,30,305,7,29,1990-03-17,Stanford,Michael Thomas,71,2535687,Michael Thomas,Lawrence Guy,SS,Michael Thomas,Michael Thomas,Lawrence Guy,195
672," $ 4,000,000.00 "," $ 23,000,000.00 ",88,28,86,87,66,59,10,42,66,82,54,Wyoming,10,57,63,Right,71,72,56,94,39,60,85,19,20,65,11,78,13,85,35,35,35,87,6,FS,48,76,84,25,35,35,35,15,55,85,55,92,44,71,73,Jaguars,6,6,6,21,24,6,81,52,212,6,85,1990-08-07,Wyoming,Tashaun Gipson,73,2532848,Tashaun Gipson,Tashaun Gipson,FS,Tashaun Gipson,Tashaun Gipson,Tashaun Gipson,212
673," $ 12,000,000.00 "," $ 45,000,000.00 ",89,28,85,97,48,89,12,23,61,73,15,Utah State,5,38,55,Right,72,95,90,94,54,42,92,20,20,10,28,77,5,97,45,45,45,97,6,MLB,66,42,96,12,45,45,45,15,15,88,24,97,52,74,98,Seahawks,6,6,6,25,10,6,74,41,245,6,89,1990-06-27,Houston,D.J. Hayden,71,2539237,DJ Hayden,Bobby Wagner,CB,D.J. Hayden,D.J. Hayden,Bobby Wagner,190
674," $ 500,000.00 "," $ 3,000,000.00 ",88,28,81,82,40,84,12,26,55,68,25,California,5,41,55,Right,72,78,75,87,54,49,92,22,14,10,15,68,5,82,45,45,45,82,6,MLB,64,52,90,25,45,45,45,15,30,88,46,90,38,76,84,Browns,6,6,6,24,12,6,75,48,240,6,79,1990-06-27,Houston,D.J. Hayden,71,2539237,DJ Hayden,Mychal Kendricks,CB,D.J. Hayden,D.J. Hayden,Mychal Kendricks,190
675," $ 5,000,000.00 "," $ 14,000,000.00 ",90,28,94,70,78,46,11,73,65,65,48,Houston,10,83,54,Right,71,76,48,80,25,87,85,19,18,45,18,71,10,74,35,35,35,70,6,CB,37,79,66,32,35,35,35,20,60,91,79,91,35,57,67,Jaguars,6,6,6,30,10,6,75,33,190,5,75,1990-06-27,Houston,D.J. Hayden,71,2539237,DJ Hayden,DJ Hayden,CB,D.J. Hayden,D.J. Hayden,D.J. Hayden,190
676," $ 12,000,000.00 "," $ 45,000,000.00 ",89,28,85,97,48,89,12,23,61,73,15,Utah State,5,38,55,Right,72,95,90,94,54,42,92,20,20,10,28,77,5,97,45,45,45,97,6,MLB,66,42,96,12,45,45,45,15,15,88,24,97,52,74,98,Seahawks,6,6,6,25,10,6,74,41,245,6,89,1990-06-27,Utah State,Bobby Wagner,72,2532966,Bobby Wagner,Bobby Wagner,MLB,Bobby Wagner,Bobby Wagner,Bobby Wagner,242
677," $ 500,000.00 "," $ 3,000,000.00 ",88,28,81,82,40,84,12,26,55,68,25,California,5,41,55,Right,72,78,75,87,54,49,92,22,14,10,15,68,5,82,45,45,45,82,6,MLB,64,52,90,25,45,45,45,15,30,88,46,90,38,76,84,Browns,6,6,6,24,12,6,75,48,240,6,79,1990-06-27,Utah State,Bobby Wagner,72,2532966,Bobby Wagner,Mychal Kendricks,MLB,Bobby Wagner,Bobby Wagner,Mychal Kendricks,242
678," $ 5,000,000.00 "," $ 14,000,000.00 ",90,28,94,70,78,46,11,73,65,65,48,Houston,10,83,54,Right,71,76,48,80,25,87,85,19,18,45,18,71,10,74,35,35,35,70,6,CB,37,79,66,32,35,35,35,20,60,91,79,91,35,57,67,Jaguars,6,6,6,30,10,6,75,33,190,5,75,1990-06-27,Utah State,Bobby Wagner,72,2532966,Bobby Wagner,DJ Hayden,MLB,Bobby Wagner,Bobby Wagner,D.J. Hayden,242
679," $ 1,000,000.00 "," $ 3,703,000.00 ",84,28,83,67,52,69,12,29,35,54,32,Florida,5,44,72,Right,75,68,80,74,55,40,78,22,22,10,20,50,5,68,45,45,45,67,6,LOLB,78,56,80,30,45,45,45,15,35,81,46,84,45,70,74,Jaguars,6,6,6,25,15,6,87,49,249,5,57,1990-08-26,Florida,Lerentee McCray,75,2539662,Lerentee McCray,Lerentee McCray,DE,Lerentee McCray,Lerentee McCray,Lerentee McCray,249
680," $ 10,000,000.00 "," $ 43,300,000.00 ",94,27,91,96,74,58,17,57,65,73,54,UCF,10,67,40,Right,72,48,54,83,21,76,90,11,10,65,14,95,10,94,35,35,35,96,6,CB,37,93,78,25,35,35,35,20,57,89,74,91,39,66,63,Jaguars,6,6,6,27,10,6,72,35,191,5,95,1991-08-16,Central Florida,A.J. Bouye,72,2541162,AJ Bouye,AJ Bouye,CB,A.J. Bouye,A.J. Bouye,A.J. Bouye,191
681," $ 380,000.00 "," $ 2,000,000.00 ",86,27,76,74,45,70,12,15,58,54,15,North Dakota St.,5,30,61,Right,75,75,73,92,51,33,84,29,32,10,13,65,5,72,45,42,45,74,6,LOLB,59,43,78,20,45,45,45,10,15,81,35,81,44,82,75,Chargers,6,6,6,25,14,6,78,54,250,3,76,1991-08-16,Central Florida,A.J. Bouye,72,2541162,AJ Bouye,Kyle Emanuel,CB,A.J. Bouye,A.J. Bouye,Kyle Emanuel,191
682," $ 10,000,000.00 "," $ 43,300,000.00 ",94,27,91,96,74,58,17,57,65,73,54,UCF,10,67,40,Right,72,48,54,83,21,76,90,11,10,65,14,95,10,94,35,35,35,96,6,CB,37,93,78,25,35,35,35,20,57,89,74,91,39,66,63,Jaguars,6,6,6,27,10,6,72,35,191,5,95,1991-08-16,North Dakota State,Kyle Emanuel,75,2552296,Kyle Emanuel,AJ Bouye,OLB,Kyle Emanuel,Kyle Emanuel,A.J. Bouye,250
683," $ 380,000.00 "," $ 2,000,000.00 ",86,27,76,74,45,70,12,15,58,54,15,North Dakota St.,5,30,61,Right,75,75,73,92,51,33,84,29,32,10,13,65,5,72,45,42,45,74,6,LOLB,59,43,78,20,45,45,45,10,15,81,35,81,44,82,75,Chargers,6,6,6,25,14,6,78,54,250,3,76,1991-08-16,North Dakota State,Kyle Emanuel,75,2552296,Kyle Emanuel,Kyle Emanuel,OLB,Kyle Emanuel,Kyle Emanuel,Kyle Emanuel,250
684, $ -   ," $ 705,000.00 ",89,26,83,78,64,40,13,50,73,86,79,Stony Brook,67,53,10,Right,74,15,50,88,44,66,82,15,23,40,36,18,72,77,56,51,55,18,10,TE,10,15,44,75,53,49,52,76,78,87,67,85,52,73,44,Patriots,10,10,15,33,16,10,84,61,262,3,25,1991-11-04,Florida State,Telvin Smith,6-3,2543711,Telvin Smith,Will Tye,OLB,Telvin Smith,Telvin Smith,Will Tye,215
685," $ 15,200,000.00 "," $ 23,350,000.00 ",94,23,89,97,72,50,34,68,71,71,55,Florida State,12,78,41,Right,74,81,58,86,20,78,93,17,18,80,18,96,19,97,10,34,33,97,16,CB,35,98,76,27,21,34,33,29,59,93,69,91,45,69,72,Jaguars,21,26,33,27,17,24,86,42,208,2,93,1994-10-24,Florida State,Jalen Ramsey,73,2555280,Jalen Ramsey,Jalen Ramsey,CB,Jalen Ramsey,Jalen Ramsey,Jalen Ramsey,208
686," $ 2,450,000.00 "," $ 5,928,000.00 ",84,23,78,73,79,31,13,73,74,82,78,Ashland,62,69,10,Right,78,37,70,88,87,75,79,19,29,10,55,14,65,76,57,53,56,14,6,TE,10,25,37,60,63,62,60,68,76,81,63,86,76,76,32,Bears,6,10,15,25,10,10,81,75,277,1,24,1994-10-24,Florida State,Jalen Ramsey,73,2555280,Jalen Ramsey,Adam Shaheen,CB,Jalen Ramsey,Jalen Ramsey,Adam Shaheen,208
687," $ 15,200,000.00 "," $ 23,350,000.00 ",94,23,89,97,72,50,34,68,71,71,55,Florida State,12,78,41,Right,74,81,58,86,20,78,93,17,18,80,18,96,19,97,10,34,33,97,16,CB,35,98,76,27,21,34,33,29,59,93,69,91,45,69,72,Jaguars,21,26,33,27,17,24,86,42,208,2,93,1994-10-24,Ashland,Adam Shaheen,78,2558144,Adam Shaheen,Jalen Ramsey,TE,Adam Shaheen,Adam Shaheen,Jalen Ramsey,257
688," $ 2,450,000.00 "," $ 5,928,000.00 ",84,23,78,73,79,31,13,73,74,82,78,Ashland,62,69,10,Right,78,37,70,88,87,75,79,19,29,10,55,14,65,76,57,53,56,14,6,TE,10,25,37,60,63,62,60,68,76,81,63,86,76,76,32,Bears,6,10,15,25,10,10,81,75,277,1,24,1994-10-24,Ashland,Adam Shaheen,78,2558144,Adam Shaheen,Adam Shaheen,TE,Adam Shaheen,Adam Shaheen,Adam Shaheen,257
689," $ 2,800,000.00 "," $ 6,300,000.00 ",90,22,88,81,75,74,46,54,76,68,59,UCLA,48,69,62,Right,73,83,85,86,44,72,91,19,21,65,25,77,54,84,45,44,43,81,18,LOLB,51,53,82,50,45,44,44,64,57,87,52,86,79,74,84,Jaguars,20,22,26,22,38,27,86,74,244,2,84,1995-09-03,UCLA,Myles Jack,73,2555329,Myles Jack,Myles Jack,OLB,Myles Jack,Myles Jack,Myles Jack,244
690," $ 1,470,000.00 "," $ 10,298,000.00 ",94,25,98,95,94,45,23,89,73,89,92,LSU,93,94,10,Right,71,15,42,88,13,97,94,63,74,82,22,18,95,95,40,25,25,22,6,WR,10,45,39,92,56,32,38,96,99,94,89,95,76,49,40,Giants,10,10,15,60,20,10,95,43,198,4,22,1992-11-05,Louisiana State,Odell Beckham Jr.,71,2543496,Odell Beckham Jr,Odell Beckham Jr,WR,Odell Beckham Jr.,Odell Beckham Jr,Odell Beckham Jr,198
691, $ -   ," $ 555,000.00 ",86,25,78,51,67,46,12,41,69,76,71,Tennessee,46,39,24,Right,76,43,62,86,82,61,85,19,21,18,47,18,51,65,67,63,66,27,6,TE,30,14,52,60,65,62,64,56,76,79,44,82,56,74,49,Chiefs,6,10,15,30,10,10,81,62,245,2,24,1993-02-10,Oklahoma,Sterling Shepard,70,2555295,Sterling Shepard,Alex Ellis,WR,Sterling Shepard,Sterling Shepard,Alex Ellis,201
692, $ -   ," $ 705,000.00 ",74,25,69,59,10,24,12,17,40,15,15,Clemson,5,25,10,Right,79,40,83,90,79,10,67,8,35,14,81,12,5,63,71,72,70,20,6,LT,10,10,40,15,72,72,69,15,15,65,10,90,10,77,40,Seahawks,6,6,6,26,0,6,85,30,310,3,12,1993-02-10,Oklahoma,Sterling Shepard,70,2555295,Sterling Shepard,Isaiah Battle,WR,Sterling Shepard,Sterling Shepard,Isaiah Battle,201
693," $ 5,960,000.00 "," $ 10,763,000.00 ",91,23,89,84,83,32,14,78,79,85,76,Ole Miss,72,77,28,Right,75,28,65,88,88,74,86,16,22,59,50,24,76,85,64,59,66,26,18,TE,20,22,37,75,56,52,56,78,85,90,62,86,73,63,42,Giants,14,18,23,28,11,27,76,76,240,1,31,1994-09-02,Mississippi,Evan Engram,75,2557858,Evan Engram,Evan Engram,TE,Evan Engram,Evan Engram,Evan Engram,240
